date,gx_vibration_g.value
11/14/2025 4:22:01.876000000 PM,-0.3896484375
11/14/2025 4:22:01.912000000 PM,-0.35546875
11/14/2025 4:22:01.950000000 PM,-0.248046875
11/14/2025 4:22:01.987000000 PM,-0.705078125
11/14/2025 4:22:02.025000000 PM,-0.3564453125
11/14/2025 4:22:02.064000000 PM,-0.06640625
11/14/2025 4:22:02.100000000 PM,-0.169921875
11/14/2025 4:22:02.139000000 PM,-0.095703125
11/14/2025 4:22:02.175000000 PM,-0.1259765625
11/14/2025 4:22:02.213000000 PM,0.328125
11/14/2025 4:22:02.252000000 PM,0.33984375
11/14/2025 4:22:02.287000000 PM,-0.2802734375
11/14/2025 4:22:02.326000000 PM,0.095703125
11/14/2025 4:22:02.362000000 PM,-0.5966796875
11/14/2025 4:22:02.401000000 PM,-0.00390625
11/14/2025 4:22:02.440000000 PM,0.3759765625
11/14/2025 4:22:02.475000000 PM,-0.2099609375
11/14/2025 4:22:02.514000000 PM,-0.0537109375
11/14/2025 4:22:02.550000000 PM,-0.1171875
11/14/2025 4:22:02.589000000 PM,-0.3427734375
11/14/2025 4:22:02.624000000 PM,-0.185546875
11/14/2025 4:22:02.663000000 PM,-0.291015625
11/14/2025 4:22:02.712000000 PM,-0.201171875
11/14/2025 4:22:02.761000000 PM,-0.203125
11/14/2025 4:22:02.815000000 PM,-0.2724609375
11/14/2025 4:22:02.865000000 PM,-0.6767578125
11/14/2025 4:22:02.916000000 PM,-0.2490234375
11/14/2025 4:22:02.955000000 PM,0.2607421875
11/14/2025 4:22:02.991000000 PM,0.1884765625
11/14/2025 4:22:03.030000000 PM,-0.19140625
11/14/2025 4:22:03.066000000 PM,-0.6064453125
11/14/2025 4:22:03.106000000 PM,0.0341796875
11/14/2025 4:22:03.145000000 PM,0.1328125
11/14/2025 4:22:03.180000000 PM,-0.11328125
11/14/2025 4:22:03.219000000 PM,-0.220703125
11/14/2025 4:22:03.255000000 PM,-0.9208984375
11/14/2025 4:22:03.294000000 PM,-0.5947265625
11/14/2025 4:22:03.333000000 PM,-0.22265625
11/14/2025 4:22:03.369000000 PM,-0.2236328125
11/14/2025 4:22:03.412000000 PM,0.705078125
11/14/2025 4:22:03.448000000 PM,-0.029296875
11/14/2025 4:22:03.487000000 PM,-0.2236328125
11/14/2025 4:22:03.525000000 PM,-0.666015625
11/14/2025 4:22:03.561000000 PM,-0.0068359375
11/14/2025 4:22:03.600000000 PM,-0.2841796875
11/14/2025 4:22:03.635000000 PM,-0.275390625
11/14/2025 4:22:03.679000000 PM,-0.2294921875
11/14/2025 4:22:03.717000000 PM,-0.4658203125
11/14/2025 4:22:03.753000000 PM,-0.0283203125
11/14/2025 4:22:03.792000000 PM,-0.0322265625
11/14/2025 4:22:03.828000000 PM,-0.2431640625
11/14/2025 4:22:03.867000000 PM,-0.2685546875
11/14/2025 4:22:03.904000000 PM,0.0166015625
11/14/2025 4:22:03.943000000 PM,-0.330078125
11/14/2025 4:22:03.982000000 PM,-0.81640625
11/14/2025 4:22:04.018000000 PM,0.3701171875
11/14/2025 4:22:04.057000000 PM,0.0849609375
11/14/2025 4:22:04.093000000 PM,-0.099609375
11/14/2025 4:22:04.132000000 PM,-0.6513671875
11/14/2025 4:22:04.171000000 PM,-0.404296875
11/14/2025 4:22:04.207000000 PM,-0.1669921875
11/14/2025 4:22:04.245000000 PM,-0.0849609375
11/14/2025 4:22:04.282000000 PM,0.18359375
11/14/2025 4:22:04.322000000 PM,-0.1044921875
11/14/2025 4:22:04.361000000 PM,-0.41015625
11/14/2025 4:22:04.397000000 PM,-0.0302734375
11/14/2025 4:22:04.436000000 PM,-0.25390625
11/14/2025 4:22:04.475000000 PM,-0.2587890625
11/14/2025 4:22:04.510000000 PM,-0.2529296875
11/14/2025 4:22:04.549000000 PM,-0.51953125
11/14/2025 4:22:04.586000000 PM,0.822265625
11/14/2025 4:22:04.625000000 PM,0.7685546875
11/14/2025 4:22:04.664000000 PM,-0.044921875
11/14/2025 4:22:04.699000000 PM,-0.2216796875
11/14/2025 4:22:04.738000000 PM,-0.0947265625
11/14/2025 4:22:04.774000000 PM,-0.37109375
11/14/2025 4:22:04.813000000 PM,-0.1162109375
11/14/2025 4:22:04.849000000 PM,-0.1494140625
11/14/2025 4:22:04.889000000 PM,-0.1982421875
11/14/2025 4:22:04.928000000 PM,-0.6904296875
11/14/2025 4:22:04.964000000 PM,0.3974609375
11/14/2025 4:22:05.002000000 PM,-0.2060546875
11/14/2025 4:22:05.038000000 PM,-0.1123046875
11/14/2025 4:22:05.077000000 PM,-0.0107421875
11/14/2025 4:22:05.116000000 PM,-0.068359375
11/14/2025 4:22:05.152000000 PM,-0.2646484375
11/14/2025 4:22:05.192000000 PM,0.4443359375
11/14/2025 4:22:05.227000000 PM,-0.232421875
11/14/2025 4:22:05.266000000 PM,-0.1630859375
11/14/2025 4:22:05.305000000 PM,-0.2705078125
11/14/2025 4:22:05.341000000 PM,0.2080078125
11/14/2025 4:22:05.379000000 PM,-0.0537109375
11/14/2025 4:22:05.415000000 PM,-0.1650390625
11/14/2025 4:22:05.453000000 PM,-0.2685546875
11/14/2025 4:22:05.493000000 PM,-0.193359375
11/14/2025 4:22:05.528000000 PM,-0.501953125
11/14/2025 4:22:05.567000000 PM,-0.216796875
11/14/2025 4:22:05.603000000 PM,0.09375
11/14/2025 4:22:05.642000000 PM,-0.26953125
11/14/2025 4:22:05.685000000 PM,-0.0322265625
11/14/2025 4:22:05.721000000 PM,-0.853515625
11/14/2025 4:22:05.759000000 PM,0.2353515625
11/14/2025 4:22:05.796000000 PM,-0.3408203125
11/14/2025 4:22:05.835000000 PM,-0.12109375
11/14/2025 4:22:05.873000000 PM,-0.263671875
11/14/2025 4:22:05.911000000 PM,-0.5458984375
11/14/2025 4:22:05.953000000 PM,-0.2080078125
11/14/2025 4:22:05.995000000 PM,-0.234375
11/14/2025 4:22:06.035000000 PM,-0.1513671875
11/14/2025 4:22:06.075000000 PM,-0.107421875
11/14/2025 4:22:06.112000000 PM,-0.19140625
11/14/2025 4:22:06.150000000 PM,-0.1767578125
11/14/2025 4:22:06.189000000 PM,-0.0244140625
11/14/2025 4:22:06.225000000 PM,0.123046875
11/14/2025 4:22:06.264000000 PM,-0.4658203125
11/14/2025 4:22:06.300000000 PM,0.18359375
11/14/2025 4:22:06.339000000 PM,0.1416015625
11/14/2025 4:22:06.375000000 PM,-0.30859375
11/14/2025 4:22:06.414000000 PM,-0.1650390625
11/14/2025 4:22:06.452000000 PM,0.025390625
11/14/2025 4:22:06.488000000 PM,-0.66796875
11/14/2025 4:22:06.528000000 PM,-0.3974609375
11/14/2025 4:22:06.565000000 PM,-0.00390625
11/14/2025 4:22:06.603000000 PM,-0.072265625
11/14/2025 4:22:06.642000000 PM,-0.255859375
11/14/2025 4:22:06.679000000 PM,-0.1708984375
11/14/2025 4:22:06.718000000 PM,-0.2060546875
11/14/2025 4:22:06.754000000 PM,-0.5078125
11/14/2025 4:22:06.792000000 PM,0.0478515625
11/14/2025 4:22:06.831000000 PM,-0.04296875
11/14/2025 4:22:06.867000000 PM,-0.1376953125
11/14/2025 4:22:06.906000000 PM,0.01953125
11/14/2025 4:22:06.942000000 PM,-0.3857421875
11/14/2025 4:22:06.982000000 PM,-0.1728515625
11/14/2025 4:22:07.021000000 PM,-0.26953125
11/14/2025 4:22:07.058000000 PM,0.0546875
11/14/2025 4:22:07.096000000 PM,-0.58203125
11/14/2025 4:22:07.133000000 PM,0.6416015625
11/14/2025 4:22:07.172000000 PM,-0.060546875
11/14/2025 4:22:07.210000000 PM,-0.08203125
11/14/2025 4:22:07.247000000 PM,-0.224609375
11/14/2025 4:22:07.286000000 PM,-0.8583984375
11/14/2025 4:22:07.322000000 PM,-0.08203125
11/14/2025 4:22:07.360000000 PM,0.0087890625
11/14/2025 4:22:07.399000000 PM,-0.2119140625
11/14/2025 4:22:07.435000000 PM,-0.61328125
11/14/2025 4:22:07.473000000 PM,-0.00390625
11/14/2025 4:22:07.509000000 PM,-0.2607421875
11/14/2025 4:22:07.548000000 PM,-0.3056640625
11/14/2025 4:22:07.592000000 PM,0.2529296875
11/14/2025 4:22:07.628000000 PM,-0.287109375
11/14/2025 4:22:07.667000000 PM,-0.0146484375
11/14/2025 4:22:07.702000000 PM,-0.580078125
11/14/2025 4:22:07.746000000 PM,0.0654296875
11/14/2025 4:22:07.782000000 PM,-0.513671875
11/14/2025 4:22:07.821000000 PM,0.4375
11/14/2025 4:22:07.859000000 PM,-0.0224609375
11/14/2025 4:22:07.896000000 PM,-0.166015625
11/14/2025 4:22:07.941000000 PM,-0.0048828125
11/14/2025 4:22:07.993000000 PM,-0.3203125
11/14/2025 4:22:08.039000000 PM,-0.158203125
11/14/2025 4:22:08.078000000 PM,0.1669921875
11/14/2025 4:22:08.113000000 PM,-0.2333984375
11/14/2025 4:22:08.151000000 PM,0.30078125
11/14/2025 4:22:08.186000000 PM,-0.1611328125
11/14/2025 4:22:08.225000000 PM,0.3759765625
11/14/2025 4:22:08.263000000 PM,-0.0009765625
11/14/2025 4:22:08.299000000 PM,-0.0458984375
11/14/2025 4:22:08.337000000 PM,-0.3642578125
11/14/2025 4:22:08.373000000 PM,-0.2978515625
11/14/2025 4:22:08.412000000 PM,-0.189453125
11/14/2025 4:22:08.451000000 PM,-0.5087890625
11/14/2025 4:22:08.486000000 PM,-0.1796875
11/14/2025 4:22:08.526000000 PM,0.115234375
11/14/2025 4:22:08.562000000 PM,-0.6201171875
11/14/2025 4:22:08.600000000 PM,-0.3427734375
11/14/2025 4:22:08.638000000 PM,-0.1083984375
11/14/2025 4:22:08.674000000 PM,-0.9365234375
11/14/2025 4:22:08.713000000 PM,-0.2998046875
11/14/2025 4:22:08.749000000 PM,-0.21484375
11/14/2025 4:22:08.787000000 PM,-0.087890625
11/14/2025 4:22:08.827000000 PM,-0.0947265625
11/14/2025 4:22:08.863000000 PM,-0.6669921875
11/14/2025 4:22:08.902000000 PM,-0.0859375
11/14/2025 4:22:08.938000000 PM,0.1669921875
11/14/2025 4:22:08.976000000 PM,-0.19140625
11/14/2025 4:22:09.012000000 PM,-0.162109375
11/14/2025 4:22:09.050000000 PM,0.1787109375
11/14/2025 4:22:09.088000000 PM,-0.5048828125
11/14/2025 4:22:09.124000000 PM,-0.2724609375
11/14/2025 4:22:09.163000000 PM,0.3369140625
11/14/2025 4:22:09.202000000 PM,-0.12890625
11/14/2025 4:22:09.237000000 PM,0.66015625
11/14/2025 4:22:09.275000000 PM,0.1796875
11/14/2025 4:22:09.311000000 PM,-0.2822265625
11/14/2025 4:22:09.348000000 PM,-0.0498046875
11/14/2025 4:22:09.383000000 PM,-0.2373046875
11/14/2025 4:22:09.422000000 PM,-0.2177734375
11/14/2025 4:22:09.461000000 PM,-0.150390625
11/14/2025 4:22:09.496000000 PM,0.052734375
11/14/2025 4:22:09.534000000 PM,-0.1845703125
11/14/2025 4:22:09.570000000 PM,-0.3486328125
11/14/2025 4:22:09.608000000 PM,-0.0126953125
11/14/2025 4:22:09.646000000 PM,-0.33203125
11/14/2025 4:22:09.682000000 PM,0.8349609375
11/14/2025 4:22:09.721000000 PM,0.1875
11/14/2025 4:22:09.757000000 PM,-0.1640625
11/14/2025 4:22:09.800000000 PM,0.22265625
11/14/2025 4:22:09.838000000 PM,-0.171875
11/14/2025 4:22:09.874000000 PM,-0.322265625
11/14/2025 4:22:09.912000000 PM,0.4912109375
11/14/2025 4:22:09.947000000 PM,0.1455078125
11/14/2025 4:22:09.986000000 PM,-0.537109375
11/14/2025 4:22:10.025000000 PM,-0.5859375
11/14/2025 4:22:10.060000000 PM,0.1171875
11/14/2025 4:22:10.099000000 PM,-0.60546875
11/14/2025 4:22:10.134000000 PM,0.1162109375
11/14/2025 4:22:10.173000000 PM,-0.4375
11/14/2025 4:22:10.211000000 PM,-0.556640625
11/14/2025 4:22:10.247000000 PM,0.1279296875
11/14/2025 4:22:10.285000000 PM,0.0556640625
11/14/2025 4:22:10.321000000 PM,-0.705078125
11/14/2025 4:22:10.360000000 PM,0.0166015625
11/14/2025 4:22:10.399000000 PM,-0.333984375
11/14/2025 4:22:10.434000000 PM,0.0166015625
11/14/2025 4:22:10.473000000 PM,-0.0546875
11/14/2025 4:22:10.508000000 PM,-0.16015625
11/14/2025 4:22:10.547000000 PM,0.1875
11/14/2025 4:22:10.583000000 PM,-0.3173828125
11/14/2025 4:22:10.622000000 PM,-0.3369140625
11/14/2025 4:22:10.660000000 PM,0.1826171875
11/14/2025 4:22:10.696000000 PM,-0.7314453125
11/14/2025 4:22:10.734000000 PM,0.3955078125
11/14/2025 4:22:10.771000000 PM,-0.1220703125
11/14/2025 4:22:10.809000000 PM,-0.2060546875
11/14/2025 4:22:10.849000000 PM,-0.2177734375
11/14/2025 4:22:10.885000000 PM,-0.26953125
11/14/2025 4:22:10.924000000 PM,0.75
11/14/2025 4:22:10.959000000 PM,0.2490234375
11/14/2025 4:22:10.998000000 PM,0.005859375
11/14/2025 4:22:11.036000000 PM,-0.3505859375
11/14/2025 4:22:11.073000000 PM,0.220703125
11/14/2025 4:22:11.112000000 PM,-0.1064453125
11/14/2025 4:22:11.148000000 PM,-0.4580078125
11/14/2025 4:22:11.188000000 PM,-0.2041015625
11/14/2025 4:22:11.226000000 PM,0.107421875
11/14/2025 4:22:11.262000000 PM,-0.3994140625
11/14/2025 4:22:11.301000000 PM,0.763671875
11/14/2025 4:22:11.337000000 PM,-0.1728515625
11/14/2025 4:22:11.376000000 PM,-0.068359375
11/14/2025 4:22:11.415000000 PM,-0.23828125
11/14/2025 4:22:11.450000000 PM,-0.2998046875
11/14/2025 4:22:11.489000000 PM,-0.0419921875
11/14/2025 4:22:11.525000000 PM,-0.32421875
11/14/2025 4:22:11.563000000 PM,-0.18359375
11/14/2025 4:22:11.602000000 PM,-0.11328125
11/14/2025 4:22:11.638000000 PM,-0.2421875
11/14/2025 4:22:11.676000000 PM,-0.3544921875
11/14/2025 4:22:11.712000000 PM,-0.0751953125
11/14/2025 4:22:11.755000000 PM,-0.232421875
11/14/2025 4:22:11.799000000 PM,-0.1416015625
11/14/2025 4:22:11.834000000 PM,0.0732421875
11/14/2025 4:22:11.873000000 PM,-0.626953125
11/14/2025 4:22:11.908000000 PM,0.544921875
11/14/2025 4:22:11.947000000 PM,-0.0751953125
11/14/2025 4:22:11.983000000 PM,-0.2314453125
11/14/2025 4:22:12.021000000 PM,-0.724609375
11/14/2025 4:22:12.060000000 PM,-0.1181640625
11/14/2025 4:22:12.096000000 PM,-0.1259765625
11/14/2025 4:22:12.135000000 PM,-0.0654296875
11/14/2025 4:22:12.170000000 PM,-0.560546875
11/14/2025 4:22:12.209000000 PM,-0.0361328125
11/14/2025 4:22:12.248000000 PM,0.025390625
11/14/2025 4:22:12.284000000 PM,-0.240234375
11/14/2025 4:22:12.323000000 PM,-0.1982421875
11/14/2025 4:22:12.359000000 PM,-0.6328125
11/14/2025 4:22:12.398000000 PM,-0.5478515625
11/14/2025 4:22:12.436000000 PM,-0.31640625
11/14/2025 4:22:12.472000000 PM,-0.11328125
11/14/2025 4:22:12.511000000 PM,-0.1962890625
11/14/2025 4:22:12.547000000 PM,-0.50390625
11/14/2025 4:22:12.586000000 PM,-0.4794921875
11/14/2025 4:22:12.625000000 PM,-0.16015625
11/14/2025 4:22:12.661000000 PM,-0.0751953125
11/14/2025 4:22:12.700000000 PM,0.1455078125
11/14/2025 4:22:12.736000000 PM,0.1748046875
11/14/2025 4:22:12.775000000 PM,0.0439453125
11/14/2025 4:22:12.814000000 PM,0.2060546875
11/14/2025 4:22:12.851000000 PM,-0.4267578125
11/14/2025 4:22:12.890000000 PM,-0.103515625
11/14/2025 4:22:12.926000000 PM,-0.490234375
11/14/2025 4:22:12.965000000 PM,-0.7275390625
11/14/2025 4:22:13.004000000 PM,-0.2978515625
11/14/2025 4:22:13.049000000 PM,-0.322265625
11/14/2025 4:22:13.099000000 PM,0.2861328125
11/14/2025 4:22:13.141000000 PM,-0.1328125
11/14/2025 4:22:13.180000000 PM,0.2197265625
11/14/2025 4:22:13.215000000 PM,-0.3203125
11/14/2025 4:22:13.254000000 PM,-0.078125
11/14/2025 4:22:13.303000000 PM,0.0830078125
11/14/2025 4:22:13.339000000 PM,-0.2060546875
11/14/2025 4:22:13.377000000 PM,-0.5791015625
11/14/2025 4:22:13.413000000 PM,-0.01171875
11/14/2025 4:22:13.451000000 PM,-0.2333984375
11/14/2025 4:22:13.489000000 PM,0.302734375
11/14/2025 4:22:13.525000000 PM,-0.0302734375
11/14/2025 4:22:13.564000000 PM,-0.2275390625
11/14/2025 4:22:13.599000000 PM,-0.302734375
11/14/2025 4:22:13.638000000 PM,-0.025390625
11/14/2025 4:22:13.677000000 PM,-0.095703125
11/14/2025 4:22:13.713000000 PM,-0.1923828125
11/14/2025 4:22:13.751000000 PM,-0.234375
11/14/2025 4:22:13.788000000 PM,0.0693359375
11/14/2025 4:22:13.826000000 PM,-0.4482421875
11/14/2025 4:22:13.873000000 PM,-0.505859375
11/14/2025 4:22:13.909000000 PM,0.4345703125
11/14/2025 4:22:13.949000000 PM,0.080078125
11/14/2025 4:22:13.984000000 PM,-0.3701171875
11/14/2025 4:22:14.022000000 PM,0.14453125
11/14/2025 4:22:14.061000000 PM,-0.3671875
11/14/2025 4:22:14.097000000 PM,0.2431640625
11/14/2025 4:22:14.135000000 PM,0.314453125
11/14/2025 4:22:14.171000000 PM,-0.298828125
11/14/2025 4:22:14.209000000 PM,-0.5556640625
11/14/2025 4:22:14.249000000 PM,0.0546875
11/14/2025 4:22:14.285000000 PM,-0.0751953125
11/14/2025 4:22:14.324000000 PM,-0.2578125
11/14/2025 4:22:14.363000000 PM,0.0859375
11/14/2025 4:22:14.398000000 PM,-0.646484375
11/14/2025 4:22:14.437000000 PM,0.240234375
11/14/2025 4:22:14.472000000 PM,-0.484375
11/14/2025 4:22:14.511000000 PM,-0.2578125
11/14/2025 4:22:14.550000000 PM,0.0810546875
11/14/2025 4:22:14.586000000 PM,-0.7568359375
11/14/2025 4:22:14.624000000 PM,0.3388671875
11/14/2025 4:22:14.660000000 PM,-0.0107421875
11/14/2025 4:22:14.698000000 PM,-0.271484375
11/14/2025 4:22:14.734000000 PM,-0.2939453125
11/14/2025 4:22:14.773000000 PM,0.091796875
11/14/2025 4:22:14.812000000 PM,-0.17578125
11/14/2025 4:22:14.849000000 PM,0.0244140625
11/14/2025 4:22:14.888000000 PM,0.1181640625
11/14/2025 4:22:14.923000000 PM,-0.0185546875
11/14/2025 4:22:14.962000000 PM,0.1689453125
11/14/2025 4:22:15.000000000 PM,-0.3466796875
11/14/2025 4:22:15.036000000 PM,0.1748046875
11/14/2025 4:22:15.074000000 PM,-0.0087890625
11/14/2025 4:22:15.110000000 PM,-0.2275390625
11/14/2025 4:22:15.149000000 PM,0.482421875
11/14/2025 4:22:15.188000000 PM,-0.33984375
11/14/2025 4:22:15.224000000 PM,-0.2490234375
11/14/2025 4:22:15.262000000 PM,-0.1533203125
11/14/2025 4:22:15.298000000 PM,-0.2353515625
11/14/2025 4:22:15.337000000 PM,-0.232421875
11/14/2025 4:22:15.376000000 PM,-0.0185546875
11/14/2025 4:22:15.413000000 PM,-0.07421875
11/14/2025 4:22:15.452000000 PM,-0.1796875
11/14/2025 4:22:15.488000000 PM,-0.3837890625
11/14/2025 4:22:15.526000000 PM,-0.3466796875
11/14/2025 4:22:15.565000000 PM,-0.2119140625
11/14/2025 4:22:15.601000000 PM,-0.208984375
11/14/2025 4:22:15.640000000 PM,-0.6630859375
11/14/2025 4:22:15.676000000 PM,0.4130859375
11/14/2025 4:22:15.715000000 PM,0.0703125
11/14/2025 4:22:15.754000000 PM,-0.1748046875
11/14/2025 4:22:15.790000000 PM,-0.1142578125
11/14/2025 4:22:15.829000000 PM,-0.576171875
11/14/2025 4:22:15.865000000 PM,-0.150390625
11/14/2025 4:22:15.909000000 PM,-0.2802734375
11/14/2025 4:22:15.950000000 PM,-0.478515625
11/14/2025 4:22:15.989000000 PM,-0.005859375
11/14/2025 4:22:16.029000000 PM,0.228515625
11/14/2025 4:22:16.065000000 PM,0.0205078125
11/14/2025 4:22:16.103000000 PM,-0.27734375
11/14/2025 4:22:16.139000000 PM,0.25
11/14/2025 4:22:16.178000000 PM,0.025390625
11/14/2025 4:22:16.217000000 PM,-0.291015625
11/14/2025 4:22:16.253000000 PM,-0.3486328125
11/14/2025 4:22:16.291000000 PM,-0.365234375
11/14/2025 4:22:16.327000000 PM,-0.0361328125
11/14/2025 4:22:16.365000000 PM,0.064453125
11/14/2025 4:22:16.403000000 PM,-0.01171875
11/14/2025 4:22:16.438000000 PM,-0.2177734375
11/14/2025 4:22:16.476000000 PM,-0.4599609375
11/14/2025 4:22:16.512000000 PM,0.005859375
11/14/2025 4:22:16.550000000 PM,0.2412109375
11/14/2025 4:22:16.589000000 PM,-0.34375
11/14/2025 4:22:16.625000000 PM,0.24609375
11/14/2025 4:22:16.663000000 PM,-0.337890625
11/14/2025 4:22:16.699000000 PM,-0.224609375
11/14/2025 4:22:16.737000000 PM,-0.5791015625
11/14/2025 4:22:16.776000000 PM,-0.6435546875
11/14/2025 4:22:16.812000000 PM,0.716796875
11/14/2025 4:22:16.850000000 PM,-0.25390625
11/14/2025 4:22:16.885000000 PM,-0.6240234375
11/14/2025 4:22:16.924000000 PM,-0.326171875
11/14/2025 4:22:16.963000000 PM,-0.26171875
11/14/2025 4:22:16.998000000 PM,0.25
11/14/2025 4:22:17.036000000 PM,-0.0615234375
11/14/2025 4:22:17.072000000 PM,0.193359375
11/14/2025 4:22:17.110000000 PM,0.1572265625
11/14/2025 4:22:17.148000000 PM,-0.2421875
11/14/2025 4:22:17.183000000 PM,0.0341796875
11/14/2025 4:22:17.222000000 PM,-0.66796875
11/14/2025 4:22:17.259000000 PM,0.828125
11/14/2025 4:22:17.298000000 PM,-0.03515625
11/14/2025 4:22:17.333000000 PM,-0.1533203125
11/14/2025 4:22:17.372000000 PM,-0.375
11/14/2025 4:22:17.411000000 PM,-0.123046875
11/14/2025 4:22:17.446000000 PM,-0.150390625
11/14/2025 4:22:17.484000000 PM,0.1787109375
11/14/2025 4:22:17.521000000 PM,-0.6162109375
11/14/2025 4:22:17.559000000 PM,0.0751953125
11/14/2025 4:22:17.598000000 PM,-0.0419921875
11/14/2025 4:22:17.633000000 PM,-0.455078125
11/14/2025 4:22:17.671000000 PM,0.0791015625
11/14/2025 4:22:17.707000000 PM,-0.2978515625
11/14/2025 4:22:17.745000000 PM,0.330078125
11/14/2025 4:22:17.784000000 PM,0.0966796875
11/14/2025 4:22:17.820000000 PM,-0.0771484375
11/14/2025 4:22:17.859000000 PM,-0.4736328125
11/14/2025 4:22:17.894000000 PM,-0.345703125
11/14/2025 4:22:17.936000000 PM,-0.2724609375
11/14/2025 4:22:17.975000000 PM,-0.2900390625
11/14/2025 4:22:18.010000000 PM,-0.3701171875
11/14/2025 4:22:18.048000000 PM,-0.1328125
11/14/2025 4:22:18.083000000 PM,-0.3544921875
11/14/2025 4:22:18.123000000 PM,-0.126953125
11/14/2025 4:22:18.177000000 PM,-0.423828125
11/14/2025 4:22:18.226000000 PM,-0.3828125
11/14/2025 4:22:18.264000000 PM,-0.6259765625
11/14/2025 4:22:18.300000000 PM,-0.1708984375
11/14/2025 4:22:18.338000000 PM,-0.0322265625
11/14/2025 4:22:18.376000000 PM,-0.4091796875
11/14/2025 4:22:18.412000000 PM,0.0380859375
11/14/2025 4:22:18.451000000 PM,0.0673828125
11/14/2025 4:22:18.487000000 PM,-0.5546875
11/14/2025 4:22:18.525000000 PM,-0.0458984375
11/14/2025 4:22:18.563000000 PM,0.0205078125
11/14/2025 4:22:18.598000000 PM,-0.109375
11/14/2025 4:22:18.637000000 PM,0.19921875
11/14/2025 4:22:18.673000000 PM,-0.0908203125
11/14/2025 4:22:18.712000000 PM,-0.427734375
11/14/2025 4:22:18.750000000 PM,-0.552734375
11/14/2025 4:22:18.787000000 PM,-0.28515625
11/14/2025 4:22:18.825000000 PM,-0.04296875
11/14/2025 4:22:18.861000000 PM,0.1669921875
11/14/2025 4:22:18.900000000 PM,-0.083984375
11/14/2025 4:22:18.935000000 PM,-0.158203125
11/14/2025 4:22:18.973000000 PM,-0.2900390625
11/14/2025 4:22:19.012000000 PM,-0.1259765625
11/14/2025 4:22:19.047000000 PM,-0.33203125
11/14/2025 4:22:19.086000000 PM,0.2216796875
11/14/2025 4:22:19.122000000 PM,0.09765625
11/14/2025 4:22:19.161000000 PM,-0.162109375
11/14/2025 4:22:19.200000000 PM,-0.091796875
11/14/2025 4:22:19.235000000 PM,-0.1181640625
11/14/2025 4:22:19.274000000 PM,-0.0087890625
11/14/2025 4:22:19.310000000 PM,0.0390625
11/14/2025 4:22:19.349000000 PM,-0.26171875
11/14/2025 4:22:19.387000000 PM,0.1416015625
11/14/2025 4:22:19.423000000 PM,-0.5927734375
11/14/2025 4:22:19.461000000 PM,-0.5166015625
