date,hall_switch.value
11/14/2025 4:22:05.221000000 PM,0
11/14/2025 4:22:05.260000000 PM,0
11/14/2025 4:22:05.299000000 PM,0
11/14/2025 4:22:05.335000000 PM,0
11/14/2025 4:22:05.373000000 PM,0
11/14/2025 4:22:05.409000000 PM,0
11/14/2025 4:22:05.447000000 PM,0
11/14/2025 4:22:05.486000000 PM,0
11/14/2025 4:22:05.522000000 PM,0
11/14/2025 4:22:05.561000000 PM,0
11/14/2025 4:22:05.597000000 PM,0
11/14/2025 4:22:05.636000000 PM,0
11/14/2025 4:22:05.672000000 PM,0
11/14/2025 4:22:05.715000000 PM,0
11/14/2025 4:22:05.753000000 PM,0
11/14/2025 4:22:05.790000000 PM,0
11/14/2025 4:22:05.829000000 PM,0
11/14/2025 4:22:05.864000000 PM,0
11/14/2025 4:22:05.903000000 PM,0
11/14/2025 4:22:05.946000000 PM,0
11/14/2025 4:22:05.986000000 PM,0
11/14/2025 4:22:06.028000000 PM,0
11/14/2025 4:22:06.069000000 PM,0
11/14/2025 4:22:06.106000000 PM,0
11/14/2025 4:22:06.144000000 PM,0
11/14/2025 4:22:06.180000000 PM,0
11/14/2025 4:22:06.219000000 PM,0
11/14/2025 4:22:06.258000000 PM,0
11/14/2025 4:22:06.294000000 PM,0
11/14/2025 4:22:06.333000000 PM,0
11/14/2025 4:22:06.369000000 PM,0
11/14/2025 4:22:06.408000000 PM,1
11/14/2025 4:22:06.446000000 PM,0
11/14/2025 4:22:06.482000000 PM,0
11/14/2025 4:22:06.522000000 PM,0
11/14/2025 4:22:06.558000000 PM,0
11/14/2025 4:22:06.597000000 PM,0
11/14/2025 4:22:06.636000000 PM,0
11/14/2025 4:22:06.672000000 PM,0
11/14/2025 4:22:06.712000000 PM,0
11/14/2025 4:22:06.748000000 PM,1
11/14/2025 4:22:06.786000000 PM,0
11/14/2025 4:22:06.825000000 PM,0
11/14/2025 4:22:06.861000000 PM,0
11/14/2025 4:22:06.900000000 PM,0
11/14/2025 4:22:06.936000000 PM,0
11/14/2025 4:22:06.976000000 PM,0
11/14/2025 4:22:07.015000000 PM,0
11/14/2025 4:22:07.052000000 PM,0
11/14/2025 4:22:07.090000000 PM,0
11/14/2025 4:22:07.127000000 PM,0
11/14/2025 4:22:07.166000000 PM,0
11/14/2025 4:22:07.201000000 PM,0
11/14/2025 4:22:07.240000000 PM,0
11/14/2025 4:22:07.280000000 PM,0
11/14/2025 4:22:07.316000000 PM,0
11/14/2025 4:22:07.354000000 PM,0
11/14/2025 4:22:07.390000000 PM,0
11/14/2025 4:22:07.429000000 PM,0
11/14/2025 4:22:07.467000000 PM,0
11/14/2025 4:22:07.503000000 PM,0
11/14/2025 4:22:07.542000000 PM,0
11/14/2025 4:22:07.583000000 PM,1
11/14/2025 4:22:07.622000000 PM,0
11/14/2025 4:22:07.661000000 PM,0
11/14/2025 4:22:07.696000000 PM,0
11/14/2025 4:22:07.740000000 PM,0
11/14/2025 4:22:07.776000000 PM,0
11/14/2025 4:22:07.815000000 PM,0
11/14/2025 4:22:07.853000000 PM,0
11/14/2025 4:22:07.890000000 PM,0
11/14/2025 4:22:07.932000000 PM,0
11/14/2025 4:22:07.984000000 PM,0
11/14/2025 4:22:08.033000000 PM,1
11/14/2025 4:22:08.072000000 PM,0
11/14/2025 4:22:08.107000000 PM,0
11/14/2025 4:22:08.145000000 PM,0
11/14/2025 4:22:08.180000000 PM,0
11/14/2025 4:22:08.219000000 PM,0
11/14/2025 4:22:08.257000000 PM,0
11/14/2025 4:22:08.293000000 PM,0
11/14/2025 4:22:08.331000000 PM,0
11/14/2025 4:22:08.367000000 PM,0
11/14/2025 4:22:08.406000000 PM,0
11/14/2025 4:22:08.442000000 PM,0
11/14/2025 4:22:08.480000000 PM,0
11/14/2025 4:22:08.520000000 PM,0
11/14/2025 4:22:08.556000000 PM,0
11/14/2025 4:22:08.594000000 PM,0
11/14/2025 4:22:08.630000000 PM,1
11/14/2025 4:22:08.668000000 PM,0
11/14/2025 4:22:08.707000000 PM,0
11/14/2025 4:22:08.743000000 PM,0
11/14/2025 4:22:08.781000000 PM,0
11/14/2025 4:22:08.818000000 PM,0
11/14/2025 4:22:08.858000000 PM,0
11/14/2025 4:22:08.896000000 PM,0
11/14/2025 4:22:08.932000000 PM,1
11/14/2025 4:22:08.970000000 PM,0
11/14/2025 4:22:09.006000000 PM,0
11/14/2025 4:22:09.044000000 PM,0
11/14/2025 4:22:09.082000000 PM,0
11/14/2025 4:22:09.118000000 PM,0
11/14/2025 4:22:09.157000000 PM,0
11/14/2025 4:22:09.193000000 PM,0
11/14/2025 4:22:09.231000000 PM,0
11/14/2025 4:22:09.270000000 PM,0
11/14/2025 4:22:09.305000000 PM,0
11/14/2025 4:22:09.342000000 PM,0
11/14/2025 4:22:09.378000000 PM,0
11/14/2025 4:22:09.416000000 PM,0
11/14/2025 4:22:09.455000000 PM,0
11/14/2025 4:22:09.490000000 PM,0
11/14/2025 4:22:09.528000000 PM,0
11/14/2025 4:22:09.564000000 PM,0
11/14/2025 4:22:09.602000000 PM,0
11/14/2025 4:22:09.640000000 PM,0
11/14/2025 4:22:09.676000000 PM,0
11/14/2025 4:22:09.715000000 PM,0
11/14/2025 4:22:09.751000000 PM,0
11/14/2025 4:22:09.794000000 PM,0
11/14/2025 4:22:09.832000000 PM,0
11/14/2025 4:22:09.868000000 PM,0
11/14/2025 4:22:09.906000000 PM,1
11/14/2025 4:22:09.941000000 PM,0
11/14/2025 4:22:09.980000000 PM,0
11/14/2025 4:22:10.016000000 PM,0
11/14/2025 4:22:10.054000000 PM,0
11/14/2025 4:22:10.093000000 PM,0
11/14/2025 4:22:10.128000000 PM,0
11/14/2025 4:22:10.166000000 PM,0
11/14/2025 4:22:10.202000000 PM,0
11/14/2025 4:22:10.241000000 PM,0
11/14/2025 4:22:10.279000000 PM,0
11/14/2025 4:22:10.315000000 PM,0
11/14/2025 4:22:10.354000000 PM,0
11/14/2025 4:22:10.390000000 PM,1
11/14/2025 4:22:10.428000000 PM,0
11/14/2025 4:22:10.467000000 PM,0
11/14/2025 4:22:10.502000000 PM,0
11/14/2025 4:22:10.541000000 PM,0
11/14/2025 4:22:10.577000000 PM,0
11/14/2025 4:22:10.615000000 PM,1
11/14/2025 4:22:10.654000000 PM,0
11/14/2025 4:22:10.690000000 PM,0
11/14/2025 4:22:10.728000000 PM,0
11/14/2025 4:22:10.764000000 PM,0
11/14/2025 4:22:10.803000000 PM,0
11/14/2025 4:22:10.843000000 PM,0
11/14/2025 4:22:10.879000000 PM,0
11/14/2025 4:22:10.918000000 PM,0
11/14/2025 4:22:10.953000000 PM,0
11/14/2025 4:22:10.992000000 PM,0
11/14/2025 4:22:11.030000000 PM,0
11/14/2025 4:22:11.067000000 PM,0
11/14/2025 4:22:11.106000000 PM,0
11/14/2025 4:22:11.142000000 PM,0
11/14/2025 4:22:11.181000000 PM,0
11/14/2025 4:22:11.220000000 PM,0
11/14/2025 4:22:11.256000000 PM,0
11/14/2025 4:22:11.295000000 PM,0
11/14/2025 4:22:11.331000000 PM,0
11/14/2025 4:22:11.370000000 PM,0
11/14/2025 4:22:11.406000000 PM,0
11/14/2025 4:22:11.444000000 PM,0
11/14/2025 4:22:11.483000000 PM,0
11/14/2025 4:22:11.519000000 PM,0
11/14/2025 4:22:11.558000000 PM,0
11/14/2025 4:22:11.593000000 PM,0
11/14/2025 4:22:11.632000000 PM,0
11/14/2025 4:22:11.670000000 PM,0
11/14/2025 4:22:11.706000000 PM,1
11/14/2025 4:22:11.749000000 PM,0
11/14/2025 4:22:11.785000000 PM,0
11/14/2025 4:22:11.828000000 PM,0
11/14/2025 4:22:11.867000000 PM,0
11/14/2025 4:22:11.902000000 PM,0
11/14/2025 4:22:11.941000000 PM,0
11/14/2025 4:22:11.977000000 PM,0
11/14/2025 4:22:12.015000000 PM,0
11/14/2025 4:22:12.054000000 PM,0
11/14/2025 4:22:12.090000000 PM,0
11/14/2025 4:22:12.129000000 PM,0
11/14/2025 4:22:12.164000000 PM,0
11/14/2025 4:22:12.203000000 PM,0
11/14/2025 4:22:12.242000000 PM,0
11/14/2025 4:22:12.278000000 PM,0
11/14/2025 4:22:12.317000000 PM,0
11/14/2025 4:22:12.353000000 PM,0
11/14/2025 4:22:12.392000000 PM,0
11/14/2025 4:22:12.430000000 PM,0
11/14/2025 4:22:12.466000000 PM,0
11/14/2025 4:22:12.505000000 PM,0
11/14/2025 4:22:12.541000000 PM,0
11/14/2025 4:22:12.580000000 PM,0
11/14/2025 4:22:12.616000000 PM,0
11/14/2025 4:22:12.655000000 PM,0
11/14/2025 4:22:12.694000000 PM,0
11/14/2025 4:22:12.730000000 PM,0
11/14/2025 4:22:12.769000000 PM,0
11/14/2025 4:22:12.805000000 PM,0
11/14/2025 4:22:12.845000000 PM,0
11/14/2025 4:22:12.884000000 PM,1
11/14/2025 4:22:12.920000000 PM,0
11/14/2025 4:22:12.959000000 PM,0
11/14/2025 4:22:12.995000000 PM,0
11/14/2025 4:22:13.039000000 PM,0
11/14/2025 4:22:13.091000000 PM,0
11/14/2025 4:22:13.135000000 PM,0
11/14/2025 4:22:13.174000000 PM,0
11/14/2025 4:22:13.209000000 PM,0
11/14/2025 4:22:13.248000000 PM,1
11/14/2025 4:22:13.297000000 PM,0
11/14/2025 4:22:13.333000000 PM,0
11/14/2025 4:22:13.371000000 PM,0
11/14/2025 4:22:13.407000000 PM,1
11/14/2025 4:22:13.445000000 PM,0
11/14/2025 4:22:13.484000000 PM,0
11/14/2025 4:22:13.519000000 PM,0
11/14/2025 4:22:13.558000000 PM,0
11/14/2025 4:22:13.593000000 PM,0
11/14/2025 4:22:13.632000000 PM,1
11/14/2025 4:22:13.671000000 PM,0
11/14/2025 4:22:13.706000000 PM,0
11/14/2025 4:22:13.745000000 PM,0
11/14/2025 4:22:13.781000000 PM,0
11/14/2025 4:22:13.820000000 PM,0
11/14/2025 4:22:13.860000000 PM,0
11/14/2025 4:22:13.903000000 PM,0
11/14/2025 4:22:13.943000000 PM,0
11/14/2025 4:22:13.978000000 PM,0
11/14/2025 4:22:14.016000000 PM,0
11/14/2025 4:22:14.055000000 PM,0
11/14/2025 4:22:14.091000000 PM,0
11/14/2025 4:22:14.129000000 PM,0
11/14/2025 4:22:14.165000000 PM,0
11/14/2025 4:22:14.203000000 PM,0
11/14/2025 4:22:14.243000000 PM,0
11/14/2025 4:22:14.279000000 PM,0
11/14/2025 4:22:14.318000000 PM,0
11/14/2025 4:22:14.354000000 PM,0
11/14/2025 4:22:14.392000000 PM,0
11/14/2025 4:22:14.431000000 PM,0
11/14/2025 4:22:14.466000000 PM,0
11/14/2025 4:22:14.505000000 PM,0
11/14/2025 4:22:14.541000000 PM,0
11/14/2025 4:22:14.580000000 PM,0
11/14/2025 4:22:14.618000000 PM,0
11/14/2025 4:22:14.654000000 PM,0
11/14/2025 4:22:14.692000000 PM,0
11/14/2025 4:22:14.728000000 PM,0
11/14/2025 4:22:14.767000000 PM,0
11/14/2025 4:22:14.806000000 PM,0
11/14/2025 4:22:14.843000000 PM,0
11/14/2025 4:22:14.882000000 PM,0
11/14/2025 4:22:14.917000000 PM,0
11/14/2025 4:22:14.956000000 PM,0
11/14/2025 4:22:14.994000000 PM,0
11/14/2025 4:22:15.030000000 PM,0
11/14/2025 4:22:15.068000000 PM,0
11/14/2025 4:22:15.104000000 PM,0
11/14/2025 4:22:15.143000000 PM,0
11/14/2025 4:22:15.182000000 PM,0
11/14/2025 4:22:15.218000000 PM,0
11/14/2025 4:22:15.256000000 PM,0
11/14/2025 4:22:15.292000000 PM,0
11/14/2025 4:22:15.331000000 PM,0
11/14/2025 4:22:15.367000000 PM,0
11/14/2025 4:22:15.406000000 PM,0
11/14/2025 4:22:15.446000000 PM,0
11/14/2025 4:22:15.481000000 PM,0
11/14/2025 4:22:15.520000000 PM,0
11/14/2025 4:22:15.556000000 PM,0
11/14/2025 4:22:15.595000000 PM,0
11/14/2025 4:22:15.634000000 PM,0
11/14/2025 4:22:15.670000000 PM,0
11/14/2025 4:22:15.709000000 PM,0
11/14/2025 4:22:15.745000000 PM,0
11/14/2025 4:22:15.784000000 PM,0
11/14/2025 4:22:15.823000000 PM,0
11/14/2025 4:22:15.859000000 PM,0
11/14/2025 4:22:15.903000000 PM,0
11/14/2025 4:22:15.944000000 PM,0
11/14/2025 4:22:15.983000000 PM,1
11/14/2025 4:22:16.023000000 PM,0
11/14/2025 4:22:16.059000000 PM,0
11/14/2025 4:22:16.098000000 PM,0
11/14/2025 4:22:16.133000000 PM,0
11/14/2025 4:22:16.172000000 PM,0
11/14/2025 4:22:16.211000000 PM,0
11/14/2025 4:22:16.247000000 PM,0
11/14/2025 4:22:16.285000000 PM,0
11/14/2025 4:22:16.321000000 PM,0
11/14/2025 4:22:16.359000000 PM,0
11/14/2025 4:22:16.397000000 PM,0
11/14/2025 4:22:16.432000000 PM,0
11/14/2025 4:22:16.470000000 PM,0
11/14/2025 4:22:16.506000000 PM,0
11/14/2025 4:22:16.544000000 PM,0
11/14/2025 4:22:16.580000000 PM,0
11/14/2025 4:22:16.619000000 PM,0
11/14/2025 4:22:16.657000000 PM,0
11/14/2025 4:22:16.693000000 PM,0
11/14/2025 4:22:16.731000000 PM,0
11/14/2025 4:22:16.767000000 PM,0
11/14/2025 4:22:16.806000000 PM,0
11/14/2025 4:22:16.844000000 PM,0
11/14/2025 4:22:16.879000000 PM,0
11/14/2025 4:22:16.918000000 PM,0
11/14/2025 4:22:16.954000000 PM,0
11/14/2025 4:22:16.992000000 PM,0
11/14/2025 4:22:17.030000000 PM,0
11/14/2025 4:22:17.066000000 PM,0
11/14/2025 4:22:17.104000000 PM,0
11/14/2025 4:22:17.139000000 PM,0
11/14/2025 4:22:17.177000000 PM,0
11/14/2025 4:22:17.216000000 PM,0
11/14/2025 4:22:17.253000000 PM,0
11/14/2025 4:22:17.292000000 PM,0
11/14/2025 4:22:17.327000000 PM,0
11/14/2025 4:22:17.366000000 PM,0
11/14/2025 4:22:17.405000000 PM,0
11/14/2025 4:22:17.440000000 PM,1
11/14/2025 4:22:17.478000000 PM,0
11/14/2025 4:22:17.515000000 PM,0
11/14/2025 4:22:17.553000000 PM,0
11/14/2025 4:22:17.592000000 PM,0
11/14/2025 4:22:17.627000000 PM,0
11/14/2025 4:22:17.665000000 PM,0
11/14/2025 4:22:17.701000000 PM,0
11/14/2025 4:22:17.739000000 PM,0
11/14/2025 4:22:17.775000000 PM,0
11/14/2025 4:22:17.814000000 PM,0
11/14/2025 4:22:17.853000000 PM,0
11/14/2025 4:22:17.888000000 PM,0
11/14/2025 4:22:17.930000000 PM,0
11/14/2025 4:22:17.966000000 PM,0
11/14/2025 4:22:18.004000000 PM,0
11/14/2025 4:22:18.042000000 PM,0
11/14/2025 4:22:18.077000000 PM,0
11/14/2025 4:22:18.116000000 PM,0
11/14/2025 4:22:18.168000000 PM,0
11/14/2025 4:22:18.219000000 PM,0
11/14/2025 4:22:18.258000000 PM,0
11/14/2025 4:22:18.294000000 PM,0
11/14/2025 4:22:18.332000000 PM,0
11/14/2025 4:22:18.367000000 PM,0
11/14/2025 4:22:18.406000000 PM,0
11/14/2025 4:22:18.445000000 PM,0
11/14/2025 4:22:18.481000000 PM,0
11/14/2025 4:22:18.519000000 PM,1
11/14/2025 4:22:18.554000000 PM,0
11/14/2025 4:22:18.592000000 PM,0
11/14/2025 4:22:18.631000000 PM,0
11/14/2025 4:22:18.667000000 PM,0
11/14/2025 4:22:18.706000000 PM,0
11/14/2025 4:22:18.742000000 PM,0
11/14/2025 4:22:18.780000000 PM,0
11/14/2025 4:22:18.819000000 PM,0
11/14/2025 4:22:18.855000000 PM,0
11/14/2025 4:22:18.893000000 PM,0
11/14/2025 4:22:18.929000000 PM,0
11/14/2025 4:22:18.967000000 PM,0
11/14/2025 4:22:19.005000000 PM,0
11/14/2025 4:22:19.041000000 PM,0
11/14/2025 4:22:19.080000000 PM,0
11/14/2025 4:22:19.116000000 PM,0
11/14/2025 4:22:19.155000000 PM,0
11/14/2025 4:22:19.194000000 PM,0
11/14/2025 4:22:19.229000000 PM,0
11/14/2025 4:22:19.268000000 PM,0
11/14/2025 4:22:19.304000000 PM,0
11/14/2025 4:22:19.343000000 PM,0
11/14/2025 4:22:19.381000000 PM,0
11/14/2025 4:22:19.417000000 PM,0
11/14/2025 4:22:19.455000000 PM,0
11/14/2025 4:22:19.490000000 PM,0
11/14/2025 4:22:19.529000000 PM,0
11/14/2025 4:22:19.564000000 PM,0
11/14/2025 4:22:19.603000000 PM,0
11/14/2025 4:22:19.642000000 PM,0
11/14/2025 4:22:19.677000000 PM,0
11/14/2025 4:22:19.716000000 PM,0
11/14/2025 4:22:19.752000000 PM,0
11/14/2025 4:22:19.791000000 PM,0
11/14/2025 4:22:19.829000000 PM,0
11/14/2025 4:22:19.865000000 PM,0
11/14/2025 4:22:19.904000000 PM,0
11/14/2025 4:22:19.939000000 PM,0
11/14/2025 4:22:19.982000000 PM,0
11/14/2025 4:22:20.021000000 PM,0
11/14/2025 4:22:20.057000000 PM,0
11/14/2025 4:22:20.101000000 PM,0
11/14/2025 4:22:20.137000000 PM,0
11/14/2025 4:22:20.176000000 PM,0
11/14/2025 4:22:20.216000000 PM,0
11/14/2025 4:22:20.252000000 PM,0
11/14/2025 4:22:20.291000000 PM,0
11/14/2025 4:22:20.327000000 PM,0
11/14/2025 4:22:20.366000000 PM,0
11/14/2025 4:22:20.405000000 PM,0
11/14/2025 4:22:20.441000000 PM,0
11/14/2025 4:22:20.480000000 PM,0
11/14/2025 4:22:20.516000000 PM,0
11/14/2025 4:22:20.555000000 PM,0
11/14/2025 4:22:20.594000000 PM,0
11/14/2025 4:22:20.630000000 PM,0
11/14/2025 4:22:20.669000000 PM,0
11/14/2025 4:22:20.705000000 PM,0
11/14/2025 4:22:20.744000000 PM,0
11/14/2025 4:22:20.782000000 PM,0
11/14/2025 4:22:20.821000000 PM,0
11/14/2025 4:22:20.860000000 PM,0
11/14/2025 4:22:20.896000000 PM,0
11/14/2025 4:22:20.935000000 PM,0
11/14/2025 4:22:20.971000000 PM,0
11/14/2025 4:22:21.010000000 PM,0
11/14/2025 4:22:21.048000000 PM,0
11/14/2025 4:22:21.084000000 PM,0
11/14/2025 4:22:21.123000000 PM,0
11/14/2025 4:22:21.159000000 PM,0
11/14/2025 4:22:21.197000000 PM,0
11/14/2025 4:22:21.235000000 PM,0
11/14/2025 4:22:21.270000000 PM,0
11/14/2025 4:22:21.309000000 PM,0
11/14/2025 4:22:21.345000000 PM,0
11/14/2025 4:22:21.384000000 PM,0
11/14/2025 4:22:21.423000000 PM,0
11/14/2025 4:22:21.458000000 PM,0
11/14/2025 4:22:21.498000000 PM,1
11/14/2025 4:22:21.533000000 PM,0
11/14/2025 4:22:21.572000000 PM,0
11/14/2025 4:22:21.610000000 PM,0
11/14/2025 4:22:21.645000000 PM,0
11/14/2025 4:22:21.683000000 PM,0
11/14/2025 4:22:21.720000000 PM,0
11/14/2025 4:22:21.758000000 PM,0
11/14/2025 4:22:21.799000000 PM,0
11/14/2025 4:22:21.834000000 PM,0
11/14/2025 4:22:21.872000000 PM,0
11/14/2025 4:22:21.908000000 PM,0
11/14/2025 4:22:21.946000000 PM,0
11/14/2025 4:22:21.982000000 PM,0
11/14/2025 4:22:22.025000000 PM,0
11/14/2025 4:22:22.064000000 PM,1
11/14/2025 4:22:22.100000000 PM,0
11/14/2025 4:22:22.138000000 PM,0
11/14/2025 4:22:22.177000000 PM,0
11/14/2025 4:22:22.212000000 PM,0
11/14/2025 4:22:22.251000000 PM,0
11/14/2025 4:22:22.287000000 PM,0
11/14/2025 4:22:22.326000000 PM,0
11/14/2025 4:22:22.364000000 PM,0
11/14/2025 4:22:22.399000000 PM,0
11/14/2025 4:22:22.438000000 PM,0
11/14/2025 4:22:22.473000000 PM,0
11/14/2025 4:22:22.511000000 PM,0
11/14/2025 4:22:22.547000000 PM,0
11/14/2025 4:22:22.585000000 PM,0
11/14/2025 4:22:22.624000000 PM,0
11/14/2025 4:22:22.660000000 PM,0
11/14/2025 4:22:22.698000000 PM,0
11/14/2025 4:22:22.733000000 PM,0
11/14/2025 4:22:22.772000000 PM,0
11/14/2025 4:22:22.811000000 PM,0
11/14/2025 4:22:22.846000000 PM,0
11/14/2025 4:22:22.884000000 PM,0
11/14/2025 4:22:22.920000000 PM,0
11/14/2025 4:22:22.958000000 PM,0
11/14/2025 4:22:22.997000000 PM,0
11/14/2025 4:22:23.032000000 PM,0
11/14/2025 4:22:23.071000000 PM,0
11/14/2025 4:22:23.106000000 PM,0
11/14/2025 4:22:23.145000000 PM,0
11/14/2025 4:22:23.184000000 PM,0
11/14/2025 4:22:23.221000000 PM,0
11/14/2025 4:22:23.275000000 PM,0
11/14/2025 4:22:23.325000000 PM,0
11/14/2025 4:22:23.364000000 PM,0
11/14/2025 4:22:23.402000000 PM,0
11/14/2025 4:22:23.438000000 PM,0
11/14/2025 4:22:23.477000000 PM,0
11/14/2025 4:22:23.513000000 PM,0
11/14/2025 4:22:23.552000000 PM,0
11/14/2025 4:22:23.591000000 PM,0
11/14/2025 4:22:23.627000000 PM,0
11/14/2025 4:22:23.666000000 PM,0
11/14/2025 4:22:23.702000000 PM,0
11/14/2025 4:22:23.740000000 PM,0
11/14/2025 4:22:23.777000000 PM,0
11/14/2025 4:22:23.816000000 PM,0
11/14/2025 4:22:23.855000000 PM,0
11/14/2025 4:22:23.891000000 PM,0
11/14/2025 4:22:23.929000000 PM,0
11/14/2025 4:22:23.965000000 PM,0
11/14/2025 4:22:24.003000000 PM,0
11/14/2025 4:22:24.069000000 PM,0
11/14/2025 4:22:24.105000000 PM,0
11/14/2025 4:22:24.144000000 PM,0
