date,gy_vibration_g.value
11/14/2025 4:22:01.728000000 PM,-0.4140625
11/14/2025 4:22:01.767000000 PM,-0.32421875
11/14/2025 4:22:01.803000000 PM,0.158203125
11/14/2025 4:22:01.843000000 PM,-0.17578125
11/14/2025 4:22:01.881000000 PM,-0.955078125
11/14/2025 4:22:01.917000000 PM,0.76171875
11/14/2025 4:22:01.956000000 PM,-0.2890625
11/14/2025 4:22:01.992000000 PM,-0.3564453125
11/14/2025 4:22:02.030000000 PM,-0.369140625
11/14/2025 4:22:02.069000000 PM,0.283203125
11/14/2025 4:22:02.105000000 PM,-0.2470703125
11/14/2025 4:22:02.144000000 PM,-0.232421875
11/14/2025 4:22:02.180000000 PM,-0.2841796875
11/14/2025 4:22:02.218000000 PM,0.0185546875
11/14/2025 4:22:02.257000000 PM,0.595703125
11/14/2025 4:22:02.292000000 PM,0.0966796875
11/14/2025 4:22:02.331000000 PM,0.1923828125
11/14/2025 4:22:02.367000000 PM,-0.7568359375
11/14/2025 4:22:02.405000000 PM,0.3798828125
11/14/2025 4:22:02.445000000 PM,0.7587890625
11/14/2025 4:22:02.480000000 PM,0.0078125
11/14/2025 4:22:02.519000000 PM,-0.4072265625
11/14/2025 4:22:02.555000000 PM,0.4052734375
11/14/2025 4:22:02.593000000 PM,-0.150390625
11/14/2025 4:22:02.632000000 PM,-0.048828125
11/14/2025 4:22:02.676000000 PM,0.1767578125
11/14/2025 4:22:02.717000000 PM,0.314453125
11/14/2025 4:22:02.768000000 PM,-0.203125
11/14/2025 4:22:02.822000000 PM,-0.66015625
11/14/2025 4:22:02.875000000 PM,-0.546875
11/14/2025 4:22:02.922000000 PM,0.138671875
11/14/2025 4:22:02.960000000 PM,-0.087890625
11/14/2025 4:22:02.996000000 PM,-0.2412109375
11/14/2025 4:22:03.035000000 PM,-0.072265625
11/14/2025 4:22:03.075000000 PM,-0.57421875
11/14/2025 4:22:03.111000000 PM,-0.224609375
11/14/2025 4:22:03.149000000 PM,0.41796875
11/14/2025 4:22:03.185000000 PM,-0.5029296875
11/14/2025 4:22:03.224000000 PM,0.076171875
11/14/2025 4:22:03.260000000 PM,-0.5830078125
11/14/2025 4:22:03.299000000 PM,-1.1025390625
11/14/2025 4:22:03.338000000 PM,0.486328125
11/14/2025 4:22:03.374000000 PM,-0.4697265625
11/14/2025 4:22:03.417000000 PM,0.951171875
11/14/2025 4:22:03.453000000 PM,-0.30859375
11/14/2025 4:22:03.492000000 PM,-0.17578125
11/14/2025 4:22:03.530000000 PM,-0.3251953125
11/14/2025 4:22:03.566000000 PM,0.5576171875
11/14/2025 4:22:03.605000000 PM,-0.2451171875
11/14/2025 4:22:03.640000000 PM,0.181640625
11/14/2025 4:22:03.684000000 PM,-0.1865234375
11/14/2025 4:22:03.722000000 PM,0.1318359375
11/14/2025 4:22:03.758000000 PM,-0.0859375
11/14/2025 4:22:03.797000000 PM,-0.0048828125
11/14/2025 4:22:03.833000000 PM,-0.54296875
11/14/2025 4:22:03.872000000 PM,-0.486328125
11/14/2025 4:22:03.912000000 PM,0.4013671875
11/14/2025 4:22:03.947000000 PM,-0.5078125
11/14/2025 4:22:03.987000000 PM,-0.8046875
11/14/2025 4:22:04.023000000 PM,0.5302734375
11/14/2025 4:22:04.062000000 PM,0.216796875
11/14/2025 4:22:04.101000000 PM,-0.013671875
11/14/2025 4:22:04.137000000 PM,-0.44921875
11/14/2025 4:22:04.176000000 PM,-0.0810546875
11/14/2025 4:22:04.212000000 PM,-0.4111328125
11/14/2025 4:22:04.250000000 PM,-0.302734375
11/14/2025 4:22:04.290000000 PM,0.0654296875
11/14/2025 4:22:04.327000000 PM,0.3046875
11/14/2025 4:22:04.366000000 PM,-0.466796875
11/14/2025 4:22:04.402000000 PM,0.380859375
11/14/2025 4:22:04.441000000 PM,-0.39453125
11/14/2025 4:22:04.480000000 PM,-0.470703125
11/14/2025 4:22:04.515000000 PM,0.2587890625
11/14/2025 4:22:04.554000000 PM,-0.2236328125
11/14/2025 4:22:04.591000000 PM,1.0927734375
11/14/2025 4:22:04.630000000 PM,1.111328125
11/14/2025 4:22:04.668000000 PM,0.025390625
11/14/2025 4:22:04.704000000 PM,-0.0458984375
11/14/2025 4:22:04.743000000 PM,-0.453125
11/14/2025 4:22:04.779000000 PM,-0.0546875
11/14/2025 4:22:04.818000000 PM,-0.3037109375
11/14/2025 4:22:04.857000000 PM,0.044921875
11/14/2025 4:22:04.894000000 PM,0.1171875
11/14/2025 4:22:04.932000000 PM,-0.4765625
11/14/2025 4:22:04.969000000 PM,0.4599609375
11/14/2025 4:22:05.007000000 PM,0.044921875
11/14/2025 4:22:05.046000000 PM,0.0029296875
11/14/2025 4:22:05.082000000 PM,0.28125
11/14/2025 4:22:05.121000000 PM,-0.1142578125
11/14/2025 4:22:05.157000000 PM,0.0927734375
11/14/2025 4:22:05.197000000 PM,0.494140625
11/14/2025 4:22:05.235000000 PM,-0.064453125
11/14/2025 4:22:05.271000000 PM,-0.1640625
11/14/2025 4:22:05.310000000 PM,-0.4541015625
11/14/2025 4:22:05.346000000 PM,0.36328125
11/14/2025 4:22:05.384000000 PM,-0.2958984375
11/14/2025 4:22:05.420000000 PM,0.0283203125
11/14/2025 4:22:05.458000000 PM,-0.1171875
11/14/2025 4:22:05.497000000 PM,-0.17578125
11/14/2025 4:22:05.533000000 PM,-0.064453125
11/14/2025 4:22:05.572000000 PM,-0.6279296875
11/14/2025 4:22:05.608000000 PM,-0.09765625
11/14/2025 4:22:05.647000000 PM,-0.1005859375
11/14/2025 4:22:05.690000000 PM,-0.005859375
11/14/2025 4:22:05.725000000 PM,-0.720703125
11/14/2025 4:22:05.764000000 PM,0.865234375
11/14/2025 4:22:05.801000000 PM,-0.3994140625
11/14/2025 4:22:05.840000000 PM,-0.1318359375
11/14/2025 4:22:05.879000000 PM,-0.05078125
11/14/2025 4:22:05.916000000 PM,-0.4814453125
11/14/2025 4:22:05.959000000 PM,-0.07421875
11/14/2025 4:22:06.001000000 PM,-0.1474609375
11/14/2025 4:22:06.041000000 PM,-0.0478515625
11/14/2025 4:22:06.080000000 PM,-0.1005859375
11/14/2025 4:22:06.117000000 PM,-0.125
11/14/2025 4:22:06.155000000 PM,0.3125
11/14/2025 4:22:06.194000000 PM,0.3125
11/14/2025 4:22:06.230000000 PM,-0.1025390625
11/14/2025 4:22:06.269000000 PM,-0.0654296875
11/14/2025 4:22:06.305000000 PM,-0.173828125
11/14/2025 4:22:06.344000000 PM,0.4150390625
11/14/2025 4:22:06.383000000 PM,-0.5009765625
11/14/2025 4:22:06.419000000 PM,-0.4365234375
11/14/2025 4:22:06.457000000 PM,0.2939453125
11/14/2025 4:22:06.494000000 PM,-0.8046875
11/14/2025 4:22:06.534000000 PM,-0.392578125
11/14/2025 4:22:06.573000000 PM,0.3291015625
11/14/2025 4:22:06.608000000 PM,-0.3359375
11/14/2025 4:22:06.647000000 PM,-0.189453125
11/14/2025 4:22:06.684000000 PM,-0.5224609375
11/14/2025 4:22:06.723000000 PM,0.041015625
11/14/2025 4:22:06.762000000 PM,-0.20703125
11/14/2025 4:22:06.797000000 PM,-0.1123046875
11/14/2025 4:22:06.836000000 PM,0.0771484375
11/14/2025 4:22:06.872000000 PM,-0.4453125
11/14/2025 4:22:06.911000000 PM,0.4521484375
11/14/2025 4:22:06.947000000 PM,-0.7275390625
11/14/2025 4:22:06.988000000 PM,-0.6904296875
11/14/2025 4:22:07.026000000 PM,-0.45703125
11/14/2025 4:22:07.063000000 PM,0.310546875
11/14/2025 4:22:07.101000000 PM,-0.2509765625
11/14/2025 4:22:07.138000000 PM,0.9228515625
11/14/2025 4:22:07.177000000 PM,0.1767578125
11/14/2025 4:22:07.215000000 PM,-0.2763671875
11/14/2025 4:22:07.252000000 PM,-0.3203125
11/14/2025 4:22:07.291000000 PM,-0.3779296875
11/14/2025 4:22:07.326000000 PM,0.142578125
11/14/2025 4:22:07.365000000 PM,-0.369140625
11/14/2025 4:22:07.404000000 PM,-0.1171875
11/14/2025 4:22:07.440000000 PM,-0.724609375
11/14/2025 4:22:07.478000000 PM,-0.2841796875
11/14/2025 4:22:07.514000000 PM,-0.2001953125
11/14/2025 4:22:07.553000000 PM,-0.6357421875
11/14/2025 4:22:07.597000000 PM,0.69140625
11/14/2025 4:22:07.633000000 PM,-0.6328125
11/14/2025 4:22:07.672000000 PM,-0.017578125
11/14/2025 4:22:07.707000000 PM,-1.056640625
11/14/2025 4:22:07.751000000 PM,0.2314453125
11/14/2025 4:22:07.790000000 PM,-0.658203125
11/14/2025 4:22:07.826000000 PM,0.7451171875
11/14/2025 4:22:07.864000000 PM,0.3740234375
11/14/2025 4:22:07.901000000 PM,-0.177734375
11/14/2025 4:22:07.948000000 PM,0.337890625
11/14/2025 4:22:08.003000000 PM,-0.56640625
11/14/2025 4:22:08.045000000 PM,0.2998046875
11/14/2025 4:22:08.083000000 PM,0.67578125
11/14/2025 4:22:08.118000000 PM,-0.4208984375
11/14/2025 4:22:08.156000000 PM,0.5078125
11/14/2025 4:22:08.191000000 PM,0.4775390625
11/14/2025 4:22:08.230000000 PM,1.12890625
11/14/2025 4:22:08.268000000 PM,0.0927734375
11/14/2025 4:22:08.304000000 PM,-0.2119140625
11/14/2025 4:22:08.342000000 PM,-0.2998046875
11/14/2025 4:22:08.378000000 PM,-0.146484375
11/14/2025 4:22:08.417000000 PM,-0.1328125
11/14/2025 4:22:08.455000000 PM,-0.2958984375
11/14/2025 4:22:08.491000000 PM,-0.484375
11/14/2025 4:22:08.531000000 PM,-0.0380859375
11/14/2025 4:22:08.567000000 PM,-0.3232421875
11/14/2025 4:22:08.605000000 PM,-0.6533203125
11/14/2025 4:22:08.643000000 PM,0.0849609375
11/14/2025 4:22:08.679000000 PM,-0.7353515625
11/14/2025 4:22:08.718000000 PM,-0.7529296875
11/14/2025 4:22:08.754000000 PM,-0.3173828125
11/14/2025 4:22:08.792000000 PM,-0.4833984375
11/14/2025 4:22:08.833000000 PM,-0.3193359375
11/14/2025 4:22:08.868000000 PM,-0.369140625
11/14/2025 4:22:08.907000000 PM,0.015625
11/14/2025 4:22:08.943000000 PM,-0.375
11/14/2025 4:22:08.981000000 PM,-0.1650390625
11/14/2025 4:22:09.019000000 PM,-0.443359375
11/14/2025 4:22:09.055000000 PM,-0.1142578125
11/14/2025 4:22:09.093000000 PM,0.5087890625
11/14/2025 4:22:09.129000000 PM,-0.6630859375
11/14/2025 4:22:09.168000000 PM,0.0185546875
11/14/2025 4:22:09.206000000 PM,0.044921875
11/14/2025 4:22:09.242000000 PM,0.109375
11/14/2025 4:22:09.280000000 PM,0.013671875
11/14/2025 4:22:09.315000000 PM,-0.21484375
11/14/2025 4:22:09.353000000 PM,-0.091796875
11/14/2025 4:22:09.391000000 PM,-0.2607421875
11/14/2025 4:22:09.427000000 PM,-0.111328125
11/14/2025 4:22:09.465000000 PM,0.181640625
11/14/2025 4:22:09.501000000 PM,-0.34765625
11/14/2025 4:22:09.539000000 PM,0.5576171875
11/14/2025 4:22:09.577000000 PM,-0.37109375
11/14/2025 4:22:09.613000000 PM,0.3046875
11/14/2025 4:22:09.651000000 PM,-0.248046875
11/14/2025 4:22:09.687000000 PM,1.119140625
11/14/2025 4:22:09.726000000 PM,0.4521484375
11/14/2025 4:22:09.769000000 PM,0.0361328125
11/14/2025 4:22:09.805000000 PM,0.0263671875
11/14/2025 4:22:09.843000000 PM,0.3271484375
11/14/2025 4:22:09.879000000 PM,-0.046875
11/14/2025 4:22:09.917000000 PM,0.353515625
11/14/2025 4:22:09.952000000 PM,-0.1875
11/14/2025 4:22:09.991000000 PM,0.1533203125
11/14/2025 4:22:10.029000000 PM,-0.5205078125
11/14/2025 4:22:10.065000000 PM,0.6865234375
11/14/2025 4:22:10.104000000 PM,-0.3427734375
11/14/2025 4:22:10.139000000 PM,0.0654296875
11/14/2025 4:22:10.177000000 PM,0.0380859375
11/14/2025 4:22:10.216000000 PM,-0.853515625
11/14/2025 4:22:10.252000000 PM,0.5048828125
11/14/2025 4:22:10.290000000 PM,-0.2802734375
11/14/2025 4:22:10.326000000 PM,-0.12890625
11/14/2025 4:22:10.365000000 PM,0.033203125
11/14/2025 4:22:10.404000000 PM,0.150390625
11/14/2025 4:22:10.439000000 PM,-0.28515625
11/14/2025 4:22:10.478000000 PM,0.0068359375
11/14/2025 4:22:10.513000000 PM,-0.16015625
11/14/2025 4:22:10.552000000 PM,0.3310546875
11/14/2025 4:22:10.591000000 PM,-0.625
11/14/2025 4:22:10.626000000 PM,-0.3876953125
11/14/2025 4:22:10.665000000 PM,0.40625
11/14/2025 4:22:10.701000000 PM,-0.7568359375
11/14/2025 4:22:10.740000000 PM,0.892578125
11/14/2025 4:22:10.778000000 PM,-0.314453125
11/14/2025 4:22:10.814000000 PM,-0.1376953125
11/14/2025 4:22:10.854000000 PM,-0.1875
11/14/2025 4:22:10.891000000 PM,0.4638671875
11/14/2025 4:22:10.929000000 PM,0.318359375
11/14/2025 4:22:10.967000000 PM,-0.1171875
11/14/2025 4:22:11.003000000 PM,0.0986328125
11/14/2025 4:22:11.041000000 PM,-0.45703125
11/14/2025 4:22:11.078000000 PM,0.6650390625
11/14/2025 4:22:11.117000000 PM,0.18359375
11/14/2025 4:22:11.154000000 PM,-0.3564453125
11/14/2025 4:22:11.193000000 PM,-0.0693359375
11/14/2025 4:22:11.231000000 PM,0.2177734375
11/14/2025 4:22:11.267000000 PM,-0.2333984375
11/14/2025 4:22:11.306000000 PM,1.0224609375
11/14/2025 4:22:11.342000000 PM,-0.1474609375
11/14/2025 4:22:11.381000000 PM,0.2041015625
11/14/2025 4:22:11.419000000 PM,-0.3603515625
11/14/2025 4:22:11.455000000 PM,0.48828125
11/14/2025 4:22:11.494000000 PM,-0.263671875
11/14/2025 4:22:11.530000000 PM,0.017578125
11/14/2025 4:22:11.568000000 PM,-0.4443359375
11/14/2025 4:22:11.607000000 PM,-0.2041015625
11/14/2025 4:22:11.643000000 PM,-0.2939453125
11/14/2025 4:22:11.681000000 PM,-0.3447265625
11/14/2025 4:22:11.717000000 PM,-0.08984375
11/14/2025 4:22:11.760000000 PM,-0.1396484375
11/14/2025 4:22:11.804000000 PM,-0.72265625
11/14/2025 4:22:11.839000000 PM,0.2646484375
11/14/2025 4:22:11.878000000 PM,-0.26171875
11/14/2025 4:22:11.913000000 PM,0.8828125
11/14/2025 4:22:11.952000000 PM,0.341796875
11/14/2025 4:22:11.990000000 PM,-0.255859375
11/14/2025 4:22:12.026000000 PM,-0.30078125
11/14/2025 4:22:12.065000000 PM,-0.169921875
11/14/2025 4:22:12.101000000 PM,-0.37890625
11/14/2025 4:22:12.140000000 PM,-0.12109375
11/14/2025 4:22:12.178000000 PM,-0.4765625
11/14/2025 4:22:12.214000000 PM,-0.0703125
11/14/2025 4:22:12.253000000 PM,0.224609375
11/14/2025 4:22:12.289000000 PM,-0.5205078125
11/14/2025 4:22:12.328000000 PM,0.041015625
11/14/2025 4:22:12.364000000 PM,-0.1845703125
11/14/2025 4:22:12.403000000 PM,-0.7841796875
11/14/2025 4:22:12.441000000 PM,-0.2431640625
11/14/2025 4:22:12.477000000 PM,-0.4228515625
11/14/2025 4:22:12.516000000 PM,-0.216796875
11/14/2025 4:22:12.552000000 PM,-0.3359375
11/14/2025 4:22:12.591000000 PM,0.2646484375
11/14/2025 4:22:12.630000000 PM,0.4619140625
11/14/2025 4:22:12.666000000 PM,-0.1318359375
11/14/2025 4:22:12.705000000 PM,-0.111328125
11/14/2025 4:22:12.741000000 PM,-0.33984375
11/14/2025 4:22:12.780000000 PM,0.3193359375
11/14/2025 4:22:12.819000000 PM,0.5732421875
11/14/2025 4:22:12.856000000 PM,-0.5615234375
11/14/2025 4:22:12.895000000 PM,-0.25
11/14/2025 4:22:12.931000000 PM,-0.4208984375
11/14/2025 4:22:12.970000000 PM,-1.095703125
11/14/2025 4:22:13.009000000 PM,-0.693359375
11/14/2025 4:22:13.055000000 PM,-0.294921875
11/14/2025 4:22:13.106000000 PM,0.5576171875
11/14/2025 4:22:13.146000000 PM,-0.107421875
11/14/2025 4:22:13.185000000 PM,0.2099609375
11/14/2025 4:22:13.223000000 PM,-0.4873046875
11/14/2025 4:22:13.266000000 PM,0.166015625
11/14/2025 4:22:13.308000000 PM,-0.2890625
11/14/2025 4:22:13.344000000 PM,-0.5966796875
11/14/2025 4:22:13.382000000 PM,-0.7724609375
11/14/2025 4:22:13.421000000 PM,0.4462890625
11/14/2025 4:22:13.456000000 PM,-0.6171875
11/14/2025 4:22:13.494000000 PM,-0.28515625
11/14/2025 4:22:13.530000000 PM,0.0625
11/14/2025 4:22:13.569000000 PM,-0.0771484375
11/14/2025 4:22:13.604000000 PM,0.146484375
11/14/2025 4:22:13.643000000 PM,0.306640625
11/14/2025 4:22:13.682000000 PM,-0.3095703125
11/14/2025 4:22:13.717000000 PM,0.0791015625
11/14/2025 4:22:13.756000000 PM,0.0615234375
11/14/2025 4:22:13.793000000 PM,0.673828125
11/14/2025 4:22:13.833000000 PM,0.0576171875
11/14/2025 4:22:13.878000000 PM,0.0224609375
11/14/2025 4:22:13.914000000 PM,0.6953125
11/14/2025 4:22:13.954000000 PM,0.5498046875
11/14/2025 4:22:13.989000000 PM,-0.5458984375
11/14/2025 4:22:14.027000000 PM,0.095703125
11/14/2025 4:22:14.066000000 PM,0.1025390625
11/14/2025 4:22:14.102000000 PM,0.8935546875
11/14/2025 4:22:14.140000000 PM,0.638671875
11/14/2025 4:22:14.176000000 PM,-0.0966796875
11/14/2025 4:22:14.214000000 PM,-0.3115234375
11/14/2025 4:22:14.254000000 PM,-0.021484375
11/14/2025 4:22:14.289000000 PM,-0.3408203125
11/14/2025 4:22:14.329000000 PM,-0.2900390625
11/14/2025 4:22:14.368000000 PM,-0.0087890625
11/14/2025 4:22:14.403000000 PM,-0.470703125
11/14/2025 4:22:14.442000000 PM,0.033203125
11/14/2025 4:22:14.477000000 PM,-0.5224609375
11/14/2025 4:22:14.517000000 PM,-0.3037109375
11/14/2025 4:22:14.555000000 PM,-0.01953125
11/14/2025 4:22:14.591000000 PM,-0.818359375
11/14/2025 4:22:14.629000000 PM,0.943359375
11/14/2025 4:22:14.665000000 PM,-0.263671875
11/14/2025 4:22:14.703000000 PM,0.0615234375
11/14/2025 4:22:14.741000000 PM,-0.1513671875
11/14/2025 4:22:14.778000000 PM,0.3515625
11/14/2025 4:22:14.817000000 PM,-0.126953125
11/14/2025 4:22:14.854000000 PM,-0.0634765625
11/14/2025 4:22:14.893000000 PM,0.01953125
11/14/2025 4:22:14.931000000 PM,-0.177734375
11/14/2025 4:22:14.967000000 PM,0.6630859375
11/14/2025 4:22:15.005000000 PM,-0.23046875
11/14/2025 4:22:15.041000000 PM,0.2197265625
11/14/2025 4:22:15.079000000 PM,-0.0537109375
11/14/2025 4:22:15.118000000 PM,-0.193359375
11/14/2025 4:22:15.154000000 PM,0.490234375
11/14/2025 4:22:15.193000000 PM,-0.5009765625
11/14/2025 4:22:15.228000000 PM,-0.2822265625
11/14/2025 4:22:15.267000000 PM,-0.5302734375
11/14/2025 4:22:15.303000000 PM,0.115234375
11/14/2025 4:22:15.342000000 PM,-0.3916015625
11/14/2025 4:22:15.381000000 PM,-0.158203125
11/14/2025 4:22:15.418000000 PM,0.0322265625
11/14/2025 4:22:15.457000000 PM,-0.3427734375
11/14/2025 4:22:15.492000000 PM,-0.0166015625
11/14/2025 4:22:15.531000000 PM,-0.6171875
11/14/2025 4:22:15.570000000 PM,-0.3486328125
11/14/2025 4:22:15.606000000 PM,-0.041015625
11/14/2025 4:22:15.645000000 PM,-1.150390625
11/14/2025 4:22:15.681000000 PM,0.83984375
11/14/2025 4:22:15.720000000 PM,0.0478515625
11/14/2025 4:22:15.759000000 PM,-0.486328125
11/14/2025 4:22:15.795000000 PM,-0.5361328125
11/14/2025 4:22:15.834000000 PM,-0.10546875
11/14/2025 4:22:15.870000000 PM,-0.40625
11/14/2025 4:22:15.914000000 PM,-0.205078125
11/14/2025 4:22:15.958000000 PM,-0.400390625
11/14/2025 4:22:15.994000000 PM,0.4716796875
11/14/2025 4:22:16.034000000 PM,0.0234375
11/14/2025 4:22:16.070000000 PM,-0.052734375
11/14/2025 4:22:16.108000000 PM,0.080078125
11/14/2025 4:22:16.147000000 PM,0.14453125
11/14/2025 4:22:16.183000000 PM,0.4365234375
11/14/2025 4:22:16.222000000 PM,-0.01953125
11/14/2025 4:22:16.258000000 PM,-0.009765625
11/14/2025 4:22:16.296000000 PM,0.083984375
11/14/2025 4:22:16.334000000 PM,-0.5830078125
11/14/2025 4:22:16.370000000 PM,0.494140625
11/14/2025 4:22:16.408000000 PM,-0.611328125
11/14/2025 4:22:16.443000000 PM,-0.37109375
11/14/2025 4:22:16.481000000 PM,0.185546875
11/14/2025 4:22:16.517000000 PM,-0.333984375
11/14/2025 4:22:16.555000000 PM,-0.0703125
11/14/2025 4:22:16.594000000 PM,0.13671875
11/14/2025 4:22:16.629000000 PM,0.5009765625
11/14/2025 4:22:16.668000000 PM,-0.0546875
11/14/2025 4:22:16.704000000 PM,-0.150390625
11/14/2025 4:22:16.742000000 PM,0.2724609375
11/14/2025 4:22:16.781000000 PM,-0.3818359375
11/14/2025 4:22:16.817000000 PM,1.0830078125
11/14/2025 4:22:16.855000000 PM,-0.1259765625
11/14/2025 4:22:16.890000000 PM,-0.4130859375
11/14/2025 4:22:16.929000000 PM,-0.53515625
11/14/2025 4:22:16.967000000 PM,0.2744140625
11/14/2025 4:22:17.003000000 PM,-0.0556640625
11/14/2025 4:22:17.041000000 PM,0.05859375
11/14/2025 4:22:17.077000000 PM,0.0048828125
11/14/2025 4:22:17.115000000 PM,0.5546875
11/14/2025 4:22:17.153000000 PM,-0.5029296875
11/14/2025 4:22:17.188000000 PM,0.021484375
11/14/2025 4:22:17.227000000 PM,-0.5908203125
11/14/2025 4:22:17.264000000 PM,0.7236328125
11/14/2025 4:22:17.303000000 PM,0.4033203125
11/14/2025 4:22:17.341000000 PM,0.0380859375
11/14/2025 4:22:17.377000000 PM,-0.4130859375
11/14/2025 4:22:17.416000000 PM,-0.0869140625
11/14/2025 4:22:17.451000000 PM,-0.3232421875
11/14/2025 4:22:17.489000000 PM,-0.212890625
11/14/2025 4:22:17.529000000 PM,-0.6376953125
11/14/2025 4:22:17.564000000 PM,0.0341796875
11/14/2025 4:22:17.602000000 PM,0.4462890625
11/14/2025 4:22:17.638000000 PM,-0.748046875
11/14/2025 4:22:17.676000000 PM,0.2509765625
11/14/2025 4:22:17.712000000 PM,-0.1103515625
11/14/2025 4:22:17.750000000 PM,0.7236328125
11/14/2025 4:22:17.789000000 PM,0.0537109375
11/14/2025 4:22:17.825000000 PM,-0.03125
11/14/2025 4:22:17.863000000 PM,-0.439453125
11/14/2025 4:22:17.899000000 PM,-0.265625
11/14/2025 4:22:17.941000000 PM,0.2421875
11/14/2025 4:22:17.980000000 PM,-0.4443359375
11/14/2025 4:22:18.015000000 PM,-0.05078125
11/14/2025 4:22:18.053000000 PM,-0.603515625
11/14/2025 4:22:18.088000000 PM,-0.005859375
11/14/2025 4:22:18.130000000 PM,-0.4794921875
11/14/2025 4:22:18.184000000 PM,-0.2373046875
11/14/2025 4:22:18.231000000 PM,-0.1005859375
11/14/2025 4:22:18.269000000 PM,-0.24609375
11/14/2025 4:22:18.305000000 PM,-0.134765625
11/14/2025 4:22:18.343000000 PM,-0.330078125
11/14/2025 4:22:18.381000000 PM,0.0517578125
11/14/2025 4:22:18.417000000 PM,0.0107421875
11/14/2025 4:22:18.456000000 PM,0.4326171875
11/14/2025 4:22:18.491000000 PM,-0.8125
11/14/2025 4:22:18.530000000 PM,0.103515625
11/14/2025 4:22:18.568000000 PM,-0.0634765625
11/14/2025 4:22:18.603000000 PM,0.34375
11/14/2025 4:22:18.642000000 PM,0.5556640625
11/14/2025 4:22:18.678000000 PM,-0.0859375
11/14/2025 4:22:18.717000000 PM,-0.4765625
11/14/2025 4:22:18.755000000 PM,-0.40625
11/14/2025 4:22:18.791000000 PM,-0.1279296875
11/14/2025 4:22:18.830000000 PM,-0.1904296875
11/14/2025 4:22:18.866000000 PM,0.0556640625
11/14/2025 4:22:18.904000000 PM,-0.634765625
11/14/2025 4:22:18.943000000 PM,0.09765625
11/14/2025 4:22:18.978000000 PM,-0.2744140625
11/14/2025 4:22:19.017000000 PM,0.0908203125
11/14/2025 4:22:19.052000000 PM,-0.783203125
11/14/2025 4:22:19.091000000 PM,0.529296875
11/14/2025 4:22:19.130000000 PM,-0.173828125
11/14/2025 4:22:19.166000000 PM,-0.1611328125
11/14/2025 4:22:19.205000000 PM,0
11/14/2025 4:22:19.240000000 PM,0.2109375
11/14/2025 4:22:19.279000000 PM,-0.115234375
11/14/2025 4:22:19.318000000 PM,-0.138671875
11/14/2025 4:22:19.354000000 PM,0.0478515625
11/14/2025 4:22:19.392000000 PM,-0.232421875
11/14/2025 4:22:19.427000000 PM,0.1435546875
11/14/2025 4:22:19.466000000 PM,-0.6328125
11/14/2025 4:22:19.501000000 PM,0.3095703125
11/14/2025 4:22:19.540000000 PM,-0.3642578125
11/14/2025 4:22:19.578000000 PM,-0.9228515625
11/14/2025 4:22:19.614000000 PM,-0.0595703125
