date,hall_switch.value
11/28/2025 3:00:07.588000000 PM,0
11/28/2025 3:00:07.629000000 PM,0
11/28/2025 3:00:07.667000000 PM,0
11/28/2025 3:00:07.708000000 PM,0
11/28/2025 3:00:07.747000000 PM,0
11/28/2025 3:00:07.789000000 PM,0
11/28/2025 3:00:07.830000000 PM,0
11/28/2025 3:00:07.870000000 PM,0
11/28/2025 3:00:07.911000000 PM,0
11/28/2025 3:00:07.950000000 PM,0
11/28/2025 3:00:07.992000000 PM,0
11/28/2025 3:00:08.034000000 PM,0
11/28/2025 3:00:08.074000000 PM,0
11/28/2025 3:00:08.117000000 PM,0
11/28/2025 3:00:08.155000000 PM,0
11/28/2025 3:00:08.196000000 PM,0
11/28/2025 3:00:08.236000000 PM,0
11/28/2025 3:00:08.274000000 PM,0
11/28/2025 3:00:08.316000000 PM,0
11/28/2025 3:00:08.354000000 PM,0
11/28/2025 3:00:08.395000000 PM,0
11/28/2025 3:00:08.437000000 PM,0
11/28/2025 3:00:08.475000000 PM,0
11/28/2025 3:00:08.516000000 PM,0
11/28/2025 3:00:08.555000000 PM,0
11/28/2025 3:00:08.624000000 PM,0
11/28/2025 3:00:08.666000000 PM,0
11/28/2025 3:00:08.705000000 PM,0
11/28/2025 3:00:08.747000000 PM,0
11/28/2025 3:00:08.786000000 PM,0
11/28/2025 3:00:08.827000000 PM,0
11/28/2025 3:00:08.868000000 PM,0
11/28/2025 3:00:08.907000000 PM,0
11/28/2025 3:00:08.949000000 PM,0
11/28/2025 3:00:08.987000000 PM,0
11/28/2025 3:00:09.029000000 PM,0
11/28/2025 3:00:09.071000000 PM,0
11/28/2025 3:00:09.110000000 PM,0
11/28/2025 3:00:09.151000000 PM,0
11/28/2025 3:00:09.190000000 PM,0
11/28/2025 3:00:09.232000000 PM,0
11/28/2025 3:00:09.270000000 PM,0
11/28/2025 3:00:09.312000000 PM,0
11/28/2025 3:00:09.353000000 PM,0
11/28/2025 3:00:09.392000000 PM,0
11/28/2025 3:00:09.434000000 PM,0
11/28/2025 3:00:09.478000000 PM,0
11/28/2025 3:00:09.517000000 PM,0
11/28/2025 3:00:09.560000000 PM,0
11/28/2025 3:00:09.599000000 PM,0
11/28/2025 3:00:09.640000000 PM,0
11/28/2025 3:00:09.682000000 PM,0
11/28/2025 3:00:09.721000000 PM,0
11/28/2025 3:00:09.763000000 PM,0
11/28/2025 3:00:09.802000000 PM,0
11/28/2025 3:00:09.843000000 PM,0
11/28/2025 3:00:09.885000000 PM,0
11/28/2025 3:00:09.924000000 PM,0
11/28/2025 3:00:09.966000000 PM,0
11/28/2025 3:00:10.005000000 PM,0
11/28/2025 3:00:10.047000000 PM,1
11/28/2025 3:00:10.089000000 PM,0
11/28/2025 3:00:10.128000000 PM,0
11/28/2025 3:00:10.169000000 PM,0
11/28/2025 3:00:10.207000000 PM,0
11/28/2025 3:00:10.248000000 PM,0
11/28/2025 3:00:10.287000000 PM,0
11/28/2025 3:00:10.328000000 PM,0
11/28/2025 3:00:10.371000000 PM,0
11/28/2025 3:00:10.414000000 PM,0
11/28/2025 3:00:10.455000000 PM,0
11/28/2025 3:00:10.494000000 PM,0
11/28/2025 3:00:10.536000000 PM,1
11/28/2025 3:00:10.576000000 PM,0
11/28/2025 3:00:10.614000000 PM,0
11/28/2025 3:00:10.655000000 PM,0
11/28/2025 3:00:10.694000000 PM,0
11/28/2025 3:00:10.735000000 PM,0
11/28/2025 3:00:10.780000000 PM,0
11/28/2025 3:00:10.818000000 PM,0
11/28/2025 3:00:10.859000000 PM,0
11/28/2025 3:00:10.897000000 PM,0
11/28/2025 3:00:10.938000000 PM,0
11/28/2025 3:00:10.979000000 PM,0
11/28/2025 3:00:11.018000000 PM,0
11/28/2025 3:00:11.058000000 PM,0
11/28/2025 3:00:11.096000000 PM,0
11/28/2025 3:00:11.137000000 PM,0
11/28/2025 3:00:11.178000000 PM,0
11/28/2025 3:00:11.216000000 PM,0
11/28/2025 3:00:11.257000000 PM,0
11/28/2025 3:00:11.295000000 PM,0
11/28/2025 3:00:11.338000000 PM,0
11/28/2025 3:00:11.379000000 PM,0
11/28/2025 3:00:11.417000000 PM,0
11/28/2025 3:00:11.458000000 PM,0
11/28/2025 3:00:11.496000000 PM,0
11/28/2025 3:00:11.537000000 PM,0
11/28/2025 3:00:11.577000000 PM,0
11/28/2025 3:00:11.615000000 PM,0
11/28/2025 3:00:11.657000000 PM,0
11/28/2025 3:00:11.695000000 PM,0
11/28/2025 3:00:11.736000000 PM,0
11/28/2025 3:00:11.777000000 PM,0
11/28/2025 3:00:11.816000000 PM,0
11/28/2025 3:00:11.858000000 PM,0
11/28/2025 3:00:11.896000000 PM,0
11/28/2025 3:00:11.937000000 PM,0
11/28/2025 3:00:11.982000000 PM,0
11/28/2025 3:00:12.035000000 PM,0
11/28/2025 3:00:12.087000000 PM,0
11/28/2025 3:00:12.126000000 PM,0
11/28/2025 3:00:12.168000000 PM,0
11/28/2025 3:00:12.206000000 PM,0
11/28/2025 3:00:12.247000000 PM,0
11/28/2025 3:00:12.288000000 PM,0
11/28/2025 3:00:12.328000000 PM,0
11/28/2025 3:00:12.370000000 PM,0
11/28/2025 3:00:12.408000000 PM,0
11/28/2025 3:00:12.449000000 PM,0
11/28/2025 3:00:12.491000000 PM,0
11/28/2025 3:00:12.529000000 PM,0
11/28/2025 3:00:12.570000000 PM,0
11/28/2025 3:00:12.609000000 PM,0
11/28/2025 3:00:12.650000000 PM,0
11/28/2025 3:00:12.692000000 PM,0
11/28/2025 3:00:12.730000000 PM,0
11/28/2025 3:00:12.772000000 PM,0
11/28/2025 3:00:12.811000000 PM,0
11/28/2025 3:00:12.852000000 PM,0
11/28/2025 3:00:12.894000000 PM,1
11/28/2025 3:00:12.933000000 PM,0
11/28/2025 3:00:12.980000000 PM,0
11/28/2025 3:00:13.019000000 PM,0
11/28/2025 3:00:13.061000000 PM,0
11/28/2025 3:00:13.103000000 PM,0
11/28/2025 3:00:13.143000000 PM,0
11/28/2025 3:00:13.185000000 PM,0
11/28/2025 3:00:13.225000000 PM,0
11/28/2025 3:00:13.278000000 PM,0
11/28/2025 3:00:13.326000000 PM,0
11/28/2025 3:00:13.365000000 PM,0
11/28/2025 3:00:13.407000000 PM,0
11/28/2025 3:00:13.447000000 PM,0
11/28/2025 3:00:13.490000000 PM,0
11/28/2025 3:00:13.529000000 PM,0
11/28/2025 3:00:13.571000000 PM,0
11/28/2025 3:00:13.613000000 PM,0
11/28/2025 3:00:13.652000000 PM,0
11/28/2025 3:00:13.694000000 PM,0
11/28/2025 3:00:13.733000000 PM,0
11/28/2025 3:00:13.775000000 PM,0
11/28/2025 3:00:13.818000000 PM,0
11/28/2025 3:00:13.857000000 PM,0
11/28/2025 3:00:13.899000000 PM,0
11/28/2025 3:00:13.939000000 PM,0
11/28/2025 3:00:13.981000000 PM,0
11/28/2025 3:00:14.022000000 PM,0
11/28/2025 3:00:14.062000000 PM,0
11/28/2025 3:00:14.104000000 PM,0
11/28/2025 3:00:14.143000000 PM,0
11/28/2025 3:00:14.186000000 PM,0
11/28/2025 3:00:14.228000000 PM,0
11/28/2025 3:00:14.267000000 PM,0
11/28/2025 3:00:14.309000000 PM,0
11/28/2025 3:00:14.348000000 PM,0
11/28/2025 3:00:14.390000000 PM,0
11/28/2025 3:00:14.432000000 PM,0
11/28/2025 3:00:14.470000000 PM,0
11/28/2025 3:00:14.512000000 PM,0
11/28/2025 3:00:14.551000000 PM,0
11/28/2025 3:00:14.593000000 PM,0
11/28/2025 3:00:14.636000000 PM,0
11/28/2025 3:00:14.675000000 PM,0
11/28/2025 3:00:14.717000000 PM,0
11/28/2025 3:00:14.756000000 PM,0
11/28/2025 3:00:14.798000000 PM,1
11/28/2025 3:00:14.837000000 PM,0
11/28/2025 3:00:14.878000000 PM,0
11/28/2025 3:00:14.925000000 PM,0
11/28/2025 3:00:14.964000000 PM,0
11/28/2025 3:00:15.006000000 PM,0
11/28/2025 3:00:15.046000000 PM,0
11/28/2025 3:00:15.088000000 PM,0
11/28/2025 3:00:15.130000000 PM,0
11/28/2025 3:00:15.168000000 PM,0
11/28/2025 3:00:15.214000000 PM,0
11/28/2025 3:00:15.253000000 PM,0
11/28/2025 3:00:15.295000000 PM,0
11/28/2025 3:00:15.337000000 PM,0
11/28/2025 3:00:15.375000000 PM,0
11/28/2025 3:00:15.417000000 PM,0
11/28/2025 3:00:15.455000000 PM,0
11/28/2025 3:00:15.496000000 PM,0
11/28/2025 3:00:15.537000000 PM,0
11/28/2025 3:00:15.576000000 PM,0
11/28/2025 3:00:15.617000000 PM,0
11/28/2025 3:00:15.655000000 PM,0
11/28/2025 3:00:15.696000000 PM,0
11/28/2025 3:00:15.737000000 PM,0
11/28/2025 3:00:15.776000000 PM,0
11/28/2025 3:00:15.817000000 PM,0
11/28/2025 3:00:15.856000000 PM,0
11/28/2025 3:00:15.898000000 PM,0
11/28/2025 3:00:15.940000000 PM,0
11/28/2025 3:00:15.978000000 PM,0
11/28/2025 3:00:16.019000000 PM,0
11/28/2025 3:00:16.057000000 PM,0
11/28/2025 3:00:16.098000000 PM,0
11/28/2025 3:00:16.139000000 PM,0
11/28/2025 3:00:16.178000000 PM,0
11/28/2025 3:00:16.221000000 PM,0
11/28/2025 3:00:16.260000000 PM,0
11/28/2025 3:00:16.301000000 PM,0
11/28/2025 3:00:16.343000000 PM,0
11/28/2025 3:00:16.382000000 PM,0
11/28/2025 3:00:16.423000000 PM,0
11/28/2025 3:00:16.462000000 PM,0
11/28/2025 3:00:16.504000000 PM,0
11/28/2025 3:00:16.546000000 PM,0
11/28/2025 3:00:16.585000000 PM,0
11/28/2025 3:00:16.626000000 PM,0
11/28/2025 3:00:16.665000000 PM,0
11/28/2025 3:00:16.707000000 PM,1
11/28/2025 3:00:16.747000000 PM,0
11/28/2025 3:00:16.789000000 PM,0
11/28/2025 3:00:16.831000000 PM,0
11/28/2025 3:00:16.871000000 PM,0
11/28/2025 3:00:16.913000000 PM,0
11/28/2025 3:00:16.953000000 PM,0
11/28/2025 3:00:16.995000000 PM,0
11/28/2025 3:00:17.040000000 PM,0
11/28/2025 3:00:17.081000000 PM,0
11/28/2025 3:00:17.123000000 PM,0
11/28/2025 3:00:17.161000000 PM,0
11/28/2025 3:00:17.204000000 PM,0
11/28/2025 3:00:17.245000000 PM,0
11/28/2025 3:00:17.284000000 PM,0
11/28/2025 3:00:17.326000000 PM,0
11/28/2025 3:00:17.365000000 PM,0
11/28/2025 3:00:17.411000000 PM,0
11/28/2025 3:00:17.453000000 PM,0
11/28/2025 3:00:17.493000000 PM,0
11/28/2025 3:00:17.535000000 PM,0
11/28/2025 3:00:17.574000000 PM,0
11/28/2025 3:00:17.615000000 PM,0
11/28/2025 3:00:17.657000000 PM,1
11/28/2025 3:00:17.696000000 PM,0
11/28/2025 3:00:17.738000000 PM,0
11/28/2025 3:00:17.776000000 PM,0
11/28/2025 3:00:17.818000000 PM,0
11/28/2025 3:00:17.859000000 PM,0
11/28/2025 3:00:17.898000000 PM,0
11/28/2025 3:00:17.940000000 PM,0
11/28/2025 3:00:17.979000000 PM,0
11/28/2025 3:00:18.021000000 PM,0
11/28/2025 3:00:18.060000000 PM,0
11/28/2025 3:00:18.102000000 PM,0
11/28/2025 3:00:18.145000000 PM,1
11/28/2025 3:00:18.183000000 PM,0
11/28/2025 3:00:18.225000000 PM,0
11/28/2025 3:00:18.264000000 PM,0
11/28/2025 3:00:18.306000000 PM,0
11/28/2025 3:00:18.347000000 PM,0
11/28/2025 3:00:18.386000000 PM,0
11/28/2025 3:00:18.427000000 PM,0
11/28/2025 3:00:18.467000000 PM,0
11/28/2025 3:00:18.508000000 PM,0
11/28/2025 3:00:18.550000000 PM,0
11/28/2025 3:00:18.588000000 PM,0
11/28/2025 3:00:18.629000000 PM,0
11/28/2025 3:00:18.667000000 PM,0
11/28/2025 3:00:18.709000000 PM,0
11/28/2025 3:00:18.750000000 PM,0
11/28/2025 3:00:18.790000000 PM,0
11/28/2025 3:00:18.832000000 PM,0
11/28/2025 3:00:18.870000000 PM,0
11/28/2025 3:00:18.913000000 PM,0
11/28/2025 3:00:18.955000000 PM,0
11/28/2025 3:00:18.994000000 PM,0
11/28/2025 3:00:19.036000000 PM,0
11/28/2025 3:00:19.074000000 PM,0
11/28/2025 3:00:19.116000000 PM,0
11/28/2025 3:00:19.158000000 PM,0
11/28/2025 3:00:19.196000000 PM,0
11/28/2025 3:00:19.238000000 PM,0
11/28/2025 3:00:19.276000000 PM,0
11/28/2025 3:00:19.318000000 PM,0
11/28/2025 3:00:19.360000000 PM,0
11/28/2025 3:00:19.399000000 PM,0
11/28/2025 3:00:19.446000000 PM,0
11/28/2025 3:00:19.494000000 PM,0
11/28/2025 3:00:19.533000000 PM,0
11/28/2025 3:00:19.579000000 PM,0
11/28/2025 3:00:19.618000000 PM,0
11/28/2025 3:00:19.660000000 PM,0
11/28/2025 3:00:19.702000000 PM,0
11/28/2025 3:00:19.741000000 PM,0
11/28/2025 3:00:19.783000000 PM,0
11/28/2025 3:00:19.821000000 PM,0
11/28/2025 3:00:19.862000000 PM,0
11/28/2025 3:00:19.904000000 PM,0
11/28/2025 3:00:19.942000000 PM,0
11/28/2025 3:00:19.983000000 PM,0
11/28/2025 3:00:20.022000000 PM,0
11/28/2025 3:00:20.064000000 PM,0
11/28/2025 3:00:20.107000000 PM,0
11/28/2025 3:00:20.145000000 PM,0
11/28/2025 3:00:20.186000000 PM,0
11/28/2025 3:00:20.225000000 PM,0
11/28/2025 3:00:20.267000000 PM,0
11/28/2025 3:00:20.305000000 PM,0
11/28/2025 3:00:20.347000000 PM,0
11/28/2025 3:00:20.388000000 PM,0
11/28/2025 3:00:20.428000000 PM,0
11/28/2025 3:00:20.470000000 PM,0
11/28/2025 3:00:20.509000000 PM,1
11/28/2025 3:00:20.550000000 PM,0
11/28/2025 3:00:20.592000000 PM,0
11/28/2025 3:00:20.630000000 PM,0
11/28/2025 3:00:20.673000000 PM,0
11/28/2025 3:00:20.711000000 PM,0
11/28/2025 3:00:20.754000000 PM,0
11/28/2025 3:00:20.795000000 PM,0
11/28/2025 3:00:20.834000000 PM,0
11/28/2025 3:00:20.876000000 PM,0
11/28/2025 3:00:20.915000000 PM,0
11/28/2025 3:00:20.956000000 PM,0
11/28/2025 3:00:20.997000000 PM,1
11/28/2025 3:00:21.036000000 PM,0
11/28/2025 3:00:21.077000000 PM,0
11/28/2025 3:00:21.116000000 PM,0
11/28/2025 3:00:21.158000000 PM,0
11/28/2025 3:00:21.200000000 PM,0
11/28/2025 3:00:21.238000000 PM,0
11/28/2025 3:00:21.280000000 PM,0
11/28/2025 3:00:21.319000000 PM,0
11/28/2025 3:00:21.361000000 PM,0
11/28/2025 3:00:21.404000000 PM,0
11/28/2025 3:00:21.444000000 PM,0
11/28/2025 3:00:21.486000000 PM,0
11/28/2025 3:00:21.525000000 PM,0
11/28/2025 3:00:21.567000000 PM,0
11/28/2025 3:00:21.606000000 PM,0
11/28/2025 3:00:21.648000000 PM,0
11/28/2025 3:00:21.690000000 PM,0
11/28/2025 3:00:21.729000000 PM,0
11/28/2025 3:00:21.776000000 PM,0
11/28/2025 3:00:21.815000000 PM,0
11/28/2025 3:00:21.857000000 PM,0
11/28/2025 3:00:21.899000000 PM,0
11/28/2025 3:00:21.937000000 PM,1
11/28/2025 3:00:21.979000000 PM,0
11/28/2025 3:00:22.018000000 PM,0
11/28/2025 3:00:22.060000000 PM,0
11/28/2025 3:00:22.102000000 PM,0
11/28/2025 3:00:22.141000000 PM,0
11/28/2025 3:00:22.182000000 PM,0
11/28/2025 3:00:22.222000000 PM,0
11/28/2025 3:00:22.264000000 PM,0
11/28/2025 3:00:22.305000000 PM,0
11/28/2025 3:00:22.345000000 PM,0
11/28/2025 3:00:22.387000000 PM,0
11/28/2025 3:00:22.425000000 PM,0
11/28/2025 3:00:22.467000000 PM,0
11/28/2025 3:00:22.509000000 PM,0
11/28/2025 3:00:22.547000000 PM,0
11/28/2025 3:00:22.588000000 PM,0
11/28/2025 3:00:22.626000000 PM,0
11/28/2025 3:00:22.668000000 PM,0
11/28/2025 3:00:22.709000000 PM,0
11/28/2025 3:00:22.748000000 PM,0
11/28/2025 3:00:22.789000000 PM,0
11/28/2025 3:00:22.827000000 PM,0
11/28/2025 3:00:22.868000000 PM,0
11/28/2025 3:00:22.906000000 PM,1
11/28/2025 3:00:22.948000000 PM,0
11/28/2025 3:00:22.989000000 PM,0
11/28/2025 3:00:23.028000000 PM,0
11/28/2025 3:00:23.069000000 PM,0
11/28/2025 3:00:23.107000000 PM,0
11/28/2025 3:00:23.148000000 PM,0
11/28/2025 3:00:23.189000000 PM,0
11/28/2025 3:00:23.228000000 PM,0
11/28/2025 3:00:23.270000000 PM,0
11/28/2025 3:00:23.309000000 PM,0
11/28/2025 3:00:23.351000000 PM,0
11/28/2025 3:00:23.393000000 PM,0
11/28/2025 3:00:23.431000000 PM,0
11/28/2025 3:00:23.472000000 PM,0
11/28/2025 3:00:23.510000000 PM,0
11/28/2025 3:00:23.552000000 PM,0
11/28/2025 3:00:23.594000000 PM,0
11/28/2025 3:00:23.632000000 PM,0
11/28/2025 3:00:23.674000000 PM,0
11/28/2025 3:00:23.712000000 PM,0
11/28/2025 3:00:23.754000000 PM,0
11/28/2025 3:00:23.795000000 PM,0
11/28/2025 3:00:23.834000000 PM,0
11/28/2025 3:00:23.880000000 PM,0
11/28/2025 3:00:23.919000000 PM,0
11/28/2025 3:00:23.965000000 PM,0
11/28/2025 3:00:24.007000000 PM,0
11/28/2025 3:00:24.045000000 PM,0
11/28/2025 3:00:24.086000000 PM,0
11/28/2025 3:00:24.125000000 PM,0
11/28/2025 3:00:24.166000000 PM,0
11/28/2025 3:00:24.207000000 PM,0
11/28/2025 3:00:24.245000000 PM,0
11/28/2025 3:00:24.287000000 PM,0
11/28/2025 3:00:24.326000000 PM,0
11/28/2025 3:00:24.367000000 PM,0
11/28/2025 3:00:24.408000000 PM,0
11/28/2025 3:00:24.446000000 PM,0
11/28/2025 3:00:24.487000000 PM,0
11/28/2025 3:00:24.526000000 PM,0
11/28/2025 3:00:24.568000000 PM,0
11/28/2025 3:00:24.610000000 PM,0
11/28/2025 3:00:24.649000000 PM,0
11/28/2025 3:00:24.691000000 PM,0
11/28/2025 3:00:24.730000000 PM,0
11/28/2025 3:00:24.772000000 PM,0
11/28/2025 3:00:24.811000000 PM,1
11/28/2025 3:00:24.853000000 PM,0
11/28/2025 3:00:24.896000000 PM,0
11/28/2025 3:00:24.936000000 PM,0
11/28/2025 3:00:24.978000000 PM,0
11/28/2025 3:00:25.016000000 PM,0
11/28/2025 3:00:25.057000000 PM,0
11/28/2025 3:00:25.099000000 PM,0
11/28/2025 3:00:25.138000000 PM,0
11/28/2025 3:00:25.179000000 PM,0
11/28/2025 3:00:25.219000000 PM,0
11/28/2025 3:00:25.262000000 PM,0
11/28/2025 3:00:25.304000000 PM,0
11/28/2025 3:00:25.343000000 PM,0
11/28/2025 3:00:25.385000000 PM,0
11/28/2025 3:00:25.423000000 PM,0
11/28/2025 3:00:25.465000000 PM,0
11/28/2025 3:00:25.506000000 PM,0
11/28/2025 3:00:25.545000000 PM,0
11/28/2025 3:00:25.588000000 PM,0
11/28/2025 3:00:25.627000000 PM,0
11/28/2025 3:00:25.669000000 PM,0
11/28/2025 3:00:25.711000000 PM,0
11/28/2025 3:00:25.750000000 PM,1
11/28/2025 3:00:25.793000000 PM,0
11/28/2025 3:00:25.832000000 PM,0
11/28/2025 3:00:25.876000000 PM,0
11/28/2025 3:00:25.918000000 PM,0
11/28/2025 3:00:25.958000000 PM,0
